#time	operator	index	value
2.7	Z	5	0.569815038020101
2.7	Z	6	0.559002256866647
2.7	Z	7	0.550906521837773
2.7	Z	8	0.543519738920379
2.7	Z	9	0.512441617983561
2.7	Z	10	0.453708004377172
2.7	Z	11	0.407734012656211
2.7	Z	12	0.341270806156058
2.7	Z	13	0.242412637719584
2.7	Z	14	0.168665974325327
2.7	Z	15	0.040857675783159
2.7	Z	16	-0.0408703504196111
2.7	Z	17	-0.168648507146642
2.7	Z	18	-0.242424709554676
2.7	Z	19	-0.34123872378965
2.7	Z	20	-0.407754479241466
2.7	Z	21	-0.453714006919917
2.7	Z	22	-0.512418562318906
2.7	Z	23	-0.543519400602384
2.7	Z	24	-0.550919713642907
2.7	Z	25	-0.559006864343104
2.7	Z	26	-0.569812783314801
2.7	Z	27	-0.577547141159664
2.7	Z	28	-0.581118122522368
2.7	Z	29	-0.582333035757251
2.7	Z	30	-0.582654271858241

2.8	Z	1	0.571018492727636
2.8	Z	2	0.57047986785148
2.8	Z	3	0.568647559894373
2.8	Z	4	0.564029254813808
2.8	Z	5	0.555634991209663
2.8	Z	6	0.546470142228091
2.8	Z	7	0.540979834097836
2.8	Z	8	0.529419211176705
2.8	Z	9	0.489742350224489
2.8	Z	10	0.437704606647907
2.8	Z	11	0.39716358369485
2.8	Z	12	0.319576114394257
2.8	Z	13	0.237737529720535
2.8	Z	14	0.157242892580847
2.8	Z	15	0.0406964093533395
2.8	Z	16	-0.0407113257131634
2.8	Z	17	-0.157216647992667
2.8	Z	18	-0.237754988477288
2.8	Z	19	-0.319547429377095
2.8	Z	20	-0.397168100493969
2.8	Z	21	-0.437726153101869
2.8	Z	22	-0.489724689791736
2.8	Z	23	-0.529409010414297
2.8	Z	24	-0.540990795866895
2.8	Z	25	-0.546478690668722
2.8	Z	26	-0.555634741479391
2.8	Z	27	-0.564026601351216
2.8	Z	28	-0.568646169603312
2.8	Z	29	-0.5704793115129
2.8	Z	30	-0.57101838472148

2.9	Z	1	0.559533852652298
2.9	Z	2	0.558694950079257
2.9	Z	3	0.556107009874869
2.9	Z	4	0.550591425521421
2.9	Z	5	0.542303434861667
2.9	Z	6	0.535457287066477
2.9	Z	7	0.530736453055669
2.9	Z	8	0.512438988242208
2.9	Z	9	0.468489506328995
2.9	Z	10	0.426065800901581
2.9	Z	11	0.382612740612369
2.9	Z	12	0.301017383590597
2.9	Z	13	0.234902510769036
2.9	Z	14	0.142372885026347
2.9	Z	15	0.0458848728574222
2.9	Z	16	-0.045898187012118
2.9	Z	17	-0.142345115279601
2.9	Z	18	-0.234914767217224
2.9	Z	19	-0.301003705260203
2.9	Z	20	-0.382600842277137
2.9	Z	21	-0.426092408908176
2.9	Z	22	-0.468483957907865
2.9	Z	23	-0.512421979935412
2.9	Z	24	-0.530741309534369
2.9	Z	25	-0.535468523192925
2.9	Z	26	-0.542306410290735
2.9	Z	27	-0.550589390697858
2.9	Z	28	-0.556105378455513
2.9	Z	29	-0.558694081551497
2.9	Z	30	-0.559533656222583

3	Z	1	0.548152655158545
3	Z	2	0.546944242063356
3	Z	3	0.543520550604382
3	Z	4	0.537482575651656
3	Z	5	0.530109198702325
3	Z	6	0.525500628479607
3	Z	7	0.519047481675652
3	Z	8	0.49350001104458
3	Z	9	0.450644767742408
3	Z	10	0.416031534442692
3	Z	11	0.364488271932371
3	Z	12	0.288119870250308
3	Z	13	0.229241362777139
3	Z	14	0.129228184740382
3	Z	15	0.0512140760548743
3	Z	16	-0.0512246227921843
3	Z	17	-0.129202552359161
3	Z	18	-0.229244724754077
3	Z	19	-0.288123263531249
3	Z	20	-0.364467924989757
3	Z	21	-0.416051524022623
3	Z	22	-0.450652825231931
3	Z	23	-0.493482227281533
3	Z	24	-0.519043955879095
3	Z	25	-0.525511530194352
3	Z	26	-0.530115734617831
3	Z	27	-0.537482131153687
3	Z	28	-0.543519016028448
3	Z	29	-0.546943071294524
3	Z	30	-0.548152342054899

3.1	Z	1	0.536816103787057
3.1	Z	2	0.535217500932198
3.1	Z	3	0.530971999790905
3.1	Z	4	0.524987901238174
3.1	Z	5	0.5191274949036
3.1	Z	6	0.515813560244431
3.1	Z	7	0.505300851544359
3.1	Z	8	0.474301927821337
3.1	Z	9	0.436685282820572
3.1	Z	10	0.404777178351592
3.1	Z	11	0.345399548499166
3.1	Z	12	0.280264069627452
3.1	Z	13	0.218789274255651
3.1	Z	14	0.121337876559289
3.1	Z	15	0.0523899438318555
3.1	Z	16	-0.0523988141448186
3.1	Z	17	-0.121315558989718
3.1	Z	18	-0.218785383076227
3.1	Z	19	-0.280276227151631
3.1	Z	20	-0.345381894842147
3.1	Z	21	-0.404783200161761
3.1	Z	22	-0.436702569174958
3.1	Z	23	-0.474290359856175
3.1	Z	24	-0.505289863367881
3.1	Z	25	-0.515820703452519
3.1	Z	26	-0.519136612624075
3.1	Z	27	-0.524989713542701
3.1	Z	28	-0.530970893705073
3.1	Z	29	-0.535216056634724
3.1	Z	30	-0.536815610733127

3.2	Z	1	0.525459436228436
3.2	Z	2	0.523544167669648
3.2	Z	3	0.518604160066215
3.2	Z	4	0.513356076173905
3.2	Z	5	0.50914736342878
3.2	Z	6	0.505515726901523
3.2	Z	7	0.489657697037871
3.2	Z	8	0.456621139690554
3.2	Z	9	0.425526365717552
3.2	Z	10	0.390795292184863
3.2	Z	11	0.328427618331368
3.2	Z	12	0.274475398230723
3.2	Z	13	0.204927920494056
3.2	Z	14	0.118809158673095
3.2	Z	15	0.0483716697883826
3.2	Z	16	-0.0483795571873337
3.2	Z	17	-0.118788667546558
3.2	Z	18	-0.204921168051842
3.2	Z	19	-0.274486490623061
3.2	Z	20	-0.328420616917226
3.2	Z	21	-0.390786715084234
3.2	Z	22	-0.425544241650806
3.2	Z	23	-0.456620571390647
3.2	Z	24	-0.489643080574176
3.2	Z	25	-0.505516805384361
3.2	Z	26	-0.509157141285192
3.2	Z	27	-0.513360320651152
3.2	Z	28	-0.518603746264009
3.2	Z	29	-0.523542435686875
3.2	Z	30	-0.525458542587256

3.3	Z	1	0.514022911981317
3.3	Z	2	0.512004279709542
3.3	Z	3	0.506596134128586
3.3	Z	4	0.502711997585291
3.3	Z	5	0.499688246083811
3.3	Z	6	0.493933390849913
3.3	Z	7	0.473010313914859
3.3	Z	8	0.441578898928153
3.3	Z	9	0.41518290359688
3.3	Z	10	0.374466133788271
3.3	Z	11	0.315386643032754
3.3	Z	12	0.267417676139061
3.3	Z	13	0.191003966583296
3.3	Z	14	0.118860733599823
3.3	Z	15	0.0414063194995716
3.3	Z	16	-0.0414145252542529
3.3	Z	17	-0.118836570121247
3.3	Z	18	-0.191000711876195
3.3	Z	19	-0.267422265755137
3.3	Z	20	-0.315391581722889
3.3	Z	21	-0.374449325340528
3.3	Z	22	-0.415192406881526
3.3	Z	23	-0.441589848423106
3.3	Z	24	-0.472997590050754
3.3	Z	25	-0.493927816142823
3.3	Z	26	-0.499696265326479
3.3	Z	27	-0.50271836884614
3.3	Z	28	-0.506596708468198
3.3	Z	29	-0.512002335315545
3.3	Z	30	-0.514021214341662

3.4	Z	1	0.502467005040685
3.4	Z	2	0.50072672334025
3.4	Z	3	0.495119348093902
3.4	Z	4	0.492987604959142
3.4	Z	5	0.49011867256611
3.4	Z	6	0.480851807719875
3.4	Z	7	0.456635600621468
3.4	Z	8	0.429217543010957
3.4	Z	9	0.403793711493195
3.4	Z	10	0.357595498165371
3.4	Z	11	0.306020407796588
3.4	Z	12	0.257287385123355
3.4	Z	13	0.180060391332619
3.4	Z	14	0.11795704172066
3.4	Z	15	0.0350742967738571
3.4	Z	16	-0.0350833907588028
3.4	Z	17	-0.117926381820259
3.4	Z	18	-0.180065019189189
3.4	Z	19	-0.257286253354349
3.4	Z	20	-0.306032336341023
3.4	Z	21	-0.357580467820971
3.4	Z	22	-0.403790526671024
3.4	Z	23	-0.429235563884609
3.4	Z	24	-0.45662990034196
3.4	Z	25	-0.480841213190992
3.4	Z	26	-0.490122819105671
3.4	Z	27	-0.492995107953558
3.4	Z	28	-0.495121076014171
3.4	Z	29	-0.500724802011547
3.4	Z	30	-0.50246414586046

3.5	Z	1	0.490791395774132
3.5	Z	2	0.489871138171718
3.5	Z	3	0.484283139518387
3.5	Z	4	0.483902094812968
3.5	Z	5	0.47984978496119
3.5	Z	6	0.466609169180326
3.5	Z	7	0.441687407116484
3.5	Z	8	0.418582270101389
3.5	Z	9	0.390485596027924
3.5	Z	10	0.342275139588464
3.5	Z	11	0.298423973105201
3.5	Z	12	0.244542701950763
3.5	Z	13	0.173149334956956
3.5	Z	14	0.113986527184565
3.5	Z	15	0.03190537622161
3.5	Z	16	-0.031914670790099
3.5	Z	17	-0.113952531149421
3.5	Z	18	-0.173160988084744
3.5	Z	19	-0.244541572047672
3.5	Z	20	-0.298437147476829
3.5	Z	21	-0.342271091074366
3.5	Z	22	-0.390472560940508
3.5	Z	23	-0.418599655511791
3.5	Z	24	-0.441690753334995
3.5	Z	25	-0.466596586181335
3.5	Z	26	-0.479848810944744
3.5	Z	27	-0.483909485999993
3.5	Z	28	-0.484286196087498
3.5	Z	29	-0.489869726129199
3.5	Z	30	-0.490787267014191

3.6	Z	1	0.479050554679063
3.6	Z	2	0.47959012503505
3.6	Z	3	0.474085783049908
3.6	Z	4	0.475010187432512
3.6	Z	5	0.468538661372995
3.6	Z	6	0.451976815798392
3.6	Z	7	0.428745549954243
3.6	Z	8	0.408250131882594
3.6	Z	9	0.375669703120809
3.6	Z	10	0.329742813155931
3.6	Z	11	0.290302795178263
3.6	Z	12	0.231251625412591
3.6	Z	13	0.169082925761398
3.6	Z	14	0.107190496744141
3.6	Z	15	0.0321046551069199
3.6	Z	16	-0.0321162931378518
3.6	Z	17	-0.107156685164882
3.6	Z	18	-0.169097265735367
3.6	Z	19	-0.231256177242361
3.6	Z	20	-0.290312623595841
3.6	Z	21	-0.329752216898017
3.6	Z	22	-0.37565446161558
3.6	Z	23	-0.408259451326988
3.6	Z	24	-0.428756740005073
3.6	Z	25	-0.451965998066934
3.6	Z	26	-0.468532221640489
3.6	Z	27	-0.475016047160215
3.6	Z	28	-0.474090118891033
3.6	Z	29	-0.479589907981378
3.6	Z	30	-0.479045212710207

3.7	Z	1	0.467359504527566
3.7	Z	2	0.469981310593807
3.7	Z	3	0.464394366568998
3.7	Z	4	0.465815284865605
3.7	Z	5	0.456219876823257
3.7	Z	6	0.437861521799173
3.7	Z	7	0.417623065491504
3.7	Z	8	0.397025950162524
3.7	Z	9	0.360656545169487
3.7	Z	10	0.319843034266478
3.7	Z	11	0.280270043693956
3.7	Z	12	0.219650764476142
3.7	Z	13	0.165510628456969
3.7	Z	14	0.0995522639717606
3.7	Z	15	0.033906781304216
3.7	Z	16	-0.0339230997977018
3.7	Z	17	-0.0995191111643875
3.7	Z	18	-0.165521885621775
3.7	Z	19	-0.219663478029392
3.7	Z	20	-0.280274412616584
3.7	Z	21	-0.319860453038335
3.7	Z	22	-0.360647383693253
3.7	Z	23	-0.397023630326271
3.7	Z	24	-0.41763735081331
3.7	Z	25	-0.437856687404147
3.7	Z	26	-0.456209245113509
3.7	Z	27	-0.46581812544347
3.7	Z	28	-0.464399298663841
3.7	Z	29	-0.469982984456495
3.7	Z	30	-0.467353246355902

3.8	Z	1	0.455886922716941
3.8	Z	2	0.461044566544096
3.8	Z	3	0.454968280475535
3.8	Z	4	0.455912456561477
3.8	Z	5	0.443304598631605
3.8	Z	6	0.424958625711272
3.8	Z	7	0.407520155768694
3.8	Z	8	0.38446569968836
3.8	Z	9	0.346867579502367
3.8	Z	10	0.31130880797977
3.8	Z	11	0.268441477214164
3.8	Z	12	0.210865478154806
3.8	Z	13	0.160482252279381
3.8	Z	14	0.0932847914487947
3.8	Z	15	0.0350150158224236
3.8	Z	16	-0.035035788254166
3.8	Z	17	-0.093252582626848
3.8	Z	18	-0.160487122598677
3.8	Z	19	-0.210883965288291
3.8	Z	20	-0.2684430788395
3.8	Z	21	-0.311326616975281
3.8	Z	22	-0.346869780589833
3.8	Z	23	-0.384454025844165
3.8	Z	24	-0.407530087099161
3.8	Z	25	-0.424962143333582
3.8	Z	26	-0.443292949300446
3.8	Z	27	-0.45591141347099
3.8	Z	28	-0.454972765119108
3.8	Z	29	-0.461048696376908
3.8	Z	30	-0.455880852782395

3.9	Z	1	0.444832613426984
3.9	Z	2	0.452658699976401
3.9	Z	3	0.44552376868163
3.9	Z	4	0.445111791154198
3.9	Z	5	0.430437984087119
3.9	Z	6	0.413499714508305
3.9	Z	7	0.397431773553572
3.9	Z	8	0.370989046484026
3.9	Z	9	0.335098974618115
3.9	Z	10	0.302585802744101
3.9	Z	11	0.256111125173765
3.9	Z	12	0.204474850164569
3.9	Z	13	0.153478054088331
3.9	Z	14	0.089469166029561
3.9	Z	15	0.0340546019027378
3.9	Z	16	-0.0340773409624878
3.9	Z	17	-0.0894392980900765
3.9	Z	18	-0.153479388272275
3.9	Z	19	-0.204492061964982
3.9	Z	20	-0.256114897051273
3.9	Z	21	-0.302599390055984
3.9	Z	22	-0.335112671998752
3.9	Z	23	-0.370974431165315
3.9	Z	24	-0.397431923850163
3.9	Z	25	-0.41351007475671
3.9	Z	26	-0.430429462948772
3.9	Z	27	-0.445107110899757
3.9	Z	28	-0.445526422916843
3.9	Z	29	-0.452664966799249
3.9	Z	30	-0.444828049894687

4	Z	1	0.434383923170985
4	Z	2	0.44458864784506
4	Z	3	0.435821807495863
4	Z	4	0.433494922775019
4	Z	5	0.418260426612598
4	Z	6	0.40319940280263
4	Z	7	0.386609088302694
4	Z	8	0.357560933201057
4	Z	9	0.325204374751669
4	Z	10	0.292688876086777
4	Z	11	0.244836295643092
4	Z	12	0.199015678708597
4	Z	13	0.145415593949167
4	Z	14	0.0876342559813521
4	Z	15	0.031200166819349
4	Z	16	-0.0312228089202638
4	Z	17	-0.0876088235626951
4	Z	18	-0.145419867941559
4	Z	19	-0.199024462000372
4	Z	20	-0.244845868023124
4	Z	21	-0.292697208813083
4	Z	22	-0.325223797635694
4	Z	23	-0.357550036320411
4	Z	24	-0.386598312037918
4	Z	25	-0.40321122996491
4	Z	26	-0.41825829105808
4	Z	27	-0.43348770218134
4	Z	28	-0.435821219731253
4	Z	29	-0.444595564010115
4	Z	30	-0.434381834182527

4.1	Z	1	0.424663176353797
4.1	Z	2	0.43653200527754
4.1	Z	3	0.425755425649882
4.1	Z	4	0.421383179887511
4.1	Z	5	0.407168663778442
4.1	Z	6	0.393427615867488
4.1	Z	7	0.374862215932667
4.1	Z	8	0.345150123692269
4.1	Z	9	0.31630919973149
4.1	Z	10	0.281635471806236
4.1	Z	11	0.235528669461654
4.1	Z	12	0.19299233360283
4.1	Z	13	0.137833943309193
4.1	Z	14	0.0863352483772796
4.1	Z	15	0.0277762950403838
4.1	Z	16	-0.0277989566296955
4.1	Z	17	-0.0863162290493619
4.1	Z	18	-0.137845048120065
4.1	Z	19	-0.192989934223928
4.1	Z	20	-0.235544179232791
4.1	Z	21	-0.281640784926481
4.1	Z	22	-0.316326518704889
4.1	Z	23	-0.345147145943422
4.1	Z	24	-0.374843655760269
4.1	Z	25	-0.393434278654688
4.1	Z	26	-0.407173518408567
4.1	Z	27	-0.421375174986393
4.1	Z	28	-0.425751064062467
4.1	Z	29	-0.436537580353105
4.1	Z	30	-0.424664318333878

4.2	Z	1	0.415684083349496
4.2	Z	2	0.428199060984997
4.2	Z	3	0.415400699260602
4.2	Z	4	0.409223521469534
4.2	Z	5	0.397173300857956
4.2	Z	6	0.383518407651425
4.2	Z	7	0.362571396297572
4.2	Z	8	0.33425384518852
4.2	Z	9	0.30736379496823
4.2	Z	10	0.27026570416676
4.2	Z	11	0.228058033241739
4.2	Z	12	0.185732873794723
4.2	Z	13	0.131863556543548
4.2	Z	14	0.0841915494249866
4.2	Z	15	0.0252470898382159
4.2	Z	16	-0.0252693002837628
4.2	Z	17	-0.0841803595733853
4.2	Z	18	-0.131878493976209
4.2	Z	19	-0.185722876062112
4.2	Z	20	-0.228077731938857
4.2	Z	21	-0.270271667366015
4.2	Z	22	-0.307373319812835
4.2	Z	23	-0.334259417962644
4.2	Z	24	-0.362551529056738
4.2	Z	25	-0.383515798319564
4.2	Z	26	-0.397182633883624
4.2	Z	27	-0.409216954363101
4.2	Z	28	-0.415393655035624
4.2	Z	29	-0.428201654180738
4.2	Z	30	-0.415688657379761

4.3	Z	1	0.407329801661903
4.3	Z	2	0.419400461036312
4.3	Z	3	0.405004118657844
4.3	Z	4	0.397435427319404
4.3	Z	5	0.387913212617696
4.3	Z	6	0.373069525957318
4.3	Z	7	0.350432358633329
4.3	Z	8	0.324716682692507
4.3	Z	9	0.297711049134147
4.3	Z	10	0.259637892244063
4.3	Z	11	0.221510531950413
4.3	Z	12	0.177605956176343
4.3	Z	13	0.127632450421792
4.3	Z	14	0.0806740223106497
4.3	Z	15	0.0243067540906351
4.3	Z	16	-0.0243283820691141
4.3	Z	17	-0.0806701970709661
4.3	Z	18	-0.127645480709438
4.3	Z	19	-0.177594436866387
4.3	Z	20	-0.221531862752308
4.3	Z	21	-0.259646812637709
4.3	Z	22	-0.297710649014884
4.3	Z	23	-0.324727085521122
4.3	Z	24	-0.350417911511276
4.3	Z	25	-0.373058133008799
4.3	Z	26	-0.387922536481919
4.3	Z	27	-0.397432006455398
4.3	Z	28	-0.404996638494867
4.3	Z	29	-0.419399100745525
4.3	Z	30	-0.40733703331483

4.4	Z	1	0.399360848333317
4.4	Z	2	0.410112091446085
4.4	Z	3	0.394906253568906
4.4	Z	4	0.386284521574957
4.4	Z	5	0.378820981401846
4.4	Z	6	0.362097120506237
4.4	Z	7	0.339086465889045
4.4	Z	8	0.31590010853974
4.4	Z	9	0.287367485981753
4.4	Z	10	0.250405402349747
4.4	Z	11	0.214829414951363
4.4	Z	12	0.169593790656778
4.4	Z	13	0.124376997517761
4.4	Z	14	0.0762434514862139
4.4	Z	15	0.0246151644747494
4.4	Z	16	-0.0246366200213564
4.4	Z	17	-0.0762452247381816
4.4	Z	18	-0.124384536417169
4.4	Z	19	-0.169585439610808
4.4	Z	20	-0.214849084770068
4.4	Z	21	-0.250417548023799
4.4	Z	22	-0.287358827949227
4.4	Z	23	-0.315908763307705
4.4	Z	24	-0.339081007014124
4.4	Z	25	-0.362081205953396
4.4	Z	26	-0.378826465130599
4.4	Z	27	-0.386284457000406
4.4	Z	28	-0.394900678701567
4.4	Z	29	-0.410106981421417
4.4	Z	30	-0.399369060000384

4.5	Z	1	0.391457130358189
4.5	Z	2	0.400490501421777
4.5	Z	3	0.385422273377643
4.5	Z	4	0.375826173119216
4.5	Z	5	0.36936177712935
4.5	Z	6	0.3509781816791
4.5	Z	7	0.328825485391237
4.5	Z	8	0.307074013848996
4.5	Z	9	0.276898482547399
4.5	Z	10	0.242528625935749
4.5	Z	11	0.207419901277778
4.5	Z	12	0.16260539032917
4.5	Z	13	0.121038846258488
4.5	Z	14	0.0718950862206125
4.5	Z	15	0.0251953558625643
4.5	Z	16	-0.025215757163906
4.5	Z	17	-0.0718998852672458
4.5	Z	18	-0.121041478923123
4.5	Z	19	-0.162601158683519
4.5	Z	20	-0.20743582321324
4.5	Z	21	-0.242543230232961
4.5	Z	22	-0.276885673786312
4.5	Z	23	-0.30707590532175
4.5	Z	24	-0.328828477372858
4.5	Z	25	-0.350962963421987
4.5	Z	26	-0.369361791035877
4.5	Z	27	-0.375828107785219
4.5	Z	28	-0.38542031669702
4.5	Z	29	-0.400483252608648
4.5	Z	30	-0.391464373607142

4.6	Z	1	0.38329120676659
4.6	Z	2	0.390824399423943
4.6	Z	3	0.376727315501129
4.6	Z	4	0.365939186284155
4.6	Z	5	0.359240464590401
4.6	Z	6	0.340227416497928
4.6	Z	7	0.319510863122477
4.6	Z	8	0.297791915801426
4.6	Z	9	0.267016577689684
4.6	Z	10	0.235422870320879
4.6	Z	11	0.199391610722035
4.6	Z	12	0.1569629210348
4.6	Z	13	0.116927027644576
4.6	Z	14	0.0684749394852637
4.6	Z	15	0.025126667805714
4.6	Z	16	-0.0251433461279966
4.6	Z	17	-0.068479584455498
4.6	Z	18	-0.116928785005143
4.6	Z	19	-0.156960411881147
4.6	Z	20	-0.199404574972276
4.6	Z	21	-0.235438025835658
4.6	Z	22	-0.267004355763919
4.6	Z	23	-0.297786353494312
4.6	Z	24	-0.31951932089453
4.6	Z	25	-0.340217117215876
4.6	Z	26	-0.359235132622531
4.6	Z	27	-0.365940702464039
4.6	Z	28	-0.376729525562586
4.6	Z	29	-0.390817560515847
4.6	Z	30	-0.383295602263794

4.7	Z	1	0.374612601400549
4.7	Z	2	0.38143801297704
4.7	Z	3	0.368797150995354
4.7	Z	4	0.356431461728898
4.7	Z	5	0.348497163995622
4.7	Z	6	0.330234203994932
4.7	Z	7	0.3107186401466
4.7	Z	8	0.288060477304613
4.7	Z	9	0.258164934415561
4.7	Z	10	0.228366653779778
4.7	Z	11	0.191355538606154
4.7	Z	12	0.152308520797752
4.7	Z	13	0.112044369803878
4.7	Z	14	0.0662098046833395
4.7	Z	15	0.0240623766871231
4.7	Z	16	-0.0240729068689764
4.7	Z	17	-0.0662118819345868
4.7	Z	18	-0.112048644542002
4.7	Z	19	-0.152306095371077
4.7	Z	20	-0.191368498356116
4.7	Z	21	-0.228380202267239
4.7	Z	22	-0.258156603664683
4.7	Z	23	-0.28805015969734
4.7	Z	24	-0.310728547334427
4.7	Z	25	-0.33023063201252
4.7	Z	26	-0.348488212072822
4.7	Z	27	-0.356430457054194
4.7	Z	28	-0.36880226655993
4.7	Z	29	-0.381434320288808
4.7	Z	30	-0.374612765191409

4.8	Z	1	0.365313846791627
4.8	Z	2	0.372576494977617
4.8	Z	3	0.361420275847035
4.8	Z	4	0.347157168382225
4.8	Z	5	0.337462442330995
4.8	Z	6	0.321082568776482
4.8	Z	7	0.302004213513361
4.8	Z	8	0.278255115278936
4.8	Z	9	0.25031704796952
4.8	Z	10	0.220911425804445
4.8	Z	11	0.183977554021365
4.8	Z	12	0.147923844301779
4.8	Z	13	0.106943524018036
4.8	Z	14	0.0646937350442199
4.8	Z	15	0.0223161808824563
4.8	Z	16	-0.0223212319345671
4.8	Z	17	-0.064692614357098
4.8	Z	18	-0.106949031728975
4.8	Z	19	-0.147921680096046
4.8	Z	20	-0.183992345994867
4.8	Z	21	-0.220923465993987
4.8	Z	22	-0.250313559581494
4.8	Z	23	-0.278244627057568
4.8	Z	24	-0.302011816718268
4.8	Z	25	-0.321084919402477
4.8	Z	26	-0.33745290327511
4.8	Z	27	-0.347152921214263
4.8	Z	28	-0.361425773563893
4.8	Z	29	-0.37257724572519
4.8	Z	30	-0.365309365473865

4.9	Z	1	0.355459771472776
4.9	Z	2	0.36431000901494
4.9	Z	3	0.354278021258392
4.9	Z	4	0.338090592705397
4.9	Z	5	0.326600822744168
4.9	Z	6	0.312536787659277
4.9	Z	7	0.2931325581235
4.9	Z	8	0.268858784191
4.9	Z	9	0.24306429782802
4.9	Z	10	0.213075872782907
4.9	Z	11	0.177587890325391
4.9	Z	12	0.143202523919766
4.9	Z	13	0.102296790433249
4.9	Z	14	0.0632416188037579
4.9	Z	15	0.0205502998307165
4.9	Z	16	-0.0205519124764293
4.9	Z	17	-0.0632383841513083
4.9	Z	18	-0.102299360370569
4.9	Z	19	-0.143201990327084
4.9	Z	20	-0.177602700486736
4.9	Z	21	-0.213089100841039
4.9	Z	22	-0.243064515737221
4.9	Z	23	-0.268851991104128
4.9	Z	24	-0.29313652313994
4.9	Z	25	-0.312542536477304
4.9	Z	26	-0.326593712595641
4.9	Z	27	-0.338083780524474
4.9	Z	28	-0.354281668499721
4.9	Z	29	-0.364314233891768
4.9	Z	30	-0.355451630026823

5	Z	1	0.345269340188099
5	Z	2	0.356499888941994
5	Z	3	0.347062169764031
5	Z	4	0.329326778631252
5	Z	5	0.316325246723044
5	Z	6	0.304183439408893
5	Z	7	0.284159539124356
5	Z	8	0.260188490049045
5	Z	9	0.235887924948424
5	Z	10	0.205245898246693
5	Z	11	0.172048466321235
5	Z	12	0.13796725941609
5	Z	13	0.0984858693621951
5	Z	14	0.0613336942696948
5	Z	15	0.0193251447268463
5	Z	16	-0.0193247253950377
5	Z	17	-0.0613292976480395
5	Z	18	-0.0984815924768087
5	Z	19	-0.137971273865482
5	Z	20	-0.172058886718474
5	Z	21	-0.20526336796944
5	Z	22	-0.235890392700429
5	Z	23	-0.260186613782978
5	Z	24	-0.284161233975185
5	Z	25	-0.304189792268077
5	Z	26	-0.316322560276442
5	Z	27	-0.329318875911633
5	Z	28	-0.347063125166901
5	Z	29	-0.356504703541227
5	Z	30	-0.34525985469962

5.1	Z	1	0.335047821860353
5.1	Z	2	0.348847523936343
5.1	Z	3	0.339577700596449
5.1	Z	4	0.321013441844272
5.1	Z	5	0.306863340448373
5.1	Z	6	0.295647339113943
5.1	Z	7	0.275342515280356
5.1	Z	8	0.252262274670428
5.1	Z	9	0.228447084782394
5.1	Z	10	0.197883614432103
5.1	Z	11	0.166907810942512
5.1	Z	12	0.132484682441698
5.1	Z	13	0.0954336033569275
5.1	Z	14	0.0588795007161193
5.1	Z	15	0.0187969518179586
5.1	Z	16	-0.0187952491967179
5.1	Z	17	-0.0588732123379201
5.1	Z	18	-0.0954196257472666
5.1	Z	19	-0.132496882828503
5.1	Z	20	-0.166909885505947
5.1	Z	21	-0.197906420056427
5.1	Z	22	-0.228451793213929
5.1	Z	23	-0.25226415484572
5.1	Z	24	-0.275344816009873
5.1	Z	25	-0.295651990472454
5.1	Z	26	-0.306865401110489
5.1	Z	27	-0.321006523348303
5.1	Z	28	-0.339576524116009
5.1	Z	29	-0.348849029742439
5.1	Z	30	-0.335039733268974

5.2	Z	1	0.325093675221298
5.2	Z	2	0.341005534809525
5.2	Z	3	0.331791943630109
5.2	Z	4	0.313254535861863
5.2	Z	5	0.298222777981994
5.2	Z	6	0.286770193657663
5.2	Z	7	0.266952070040564
5.2	Z	8	0.244851730969455
5.2	Z	9	0.22072514719415
5.2	Z	10	0.191247972571975
5.2	Z	11	0.161708459488835
5.2	Z	12	0.127224008952063
5.2	Z	13	0.0927332811747833
5.2	Z	14	0.056182277613028
5.2	Z	15	0.018703297221396
5.2	Z	16	-0.0187012534979549
5.2	Z	17	-0.0561721835208359
5.2	Z	18	-0.0927084814158466
5.2	Z	19	-0.127245699211941
5.2	Z	20	-0.161701678427794
5.2	Z	21	-0.191273731351374
5.2	Z	22	-0.220733505799301
5.2	Z	23	-0.244854988436579
5.2	Z	24	-0.266957672251873
5.2	Z	25	-0.286771934423974
5.2	Z	26	-0.298228009736655
5.2	Z	27	-0.313250852967443
5.2	Z	28	-0.331789828287893
5.2	Z	29	-0.341000742964923
5.2	Z	30	-0.32508909290114

5.3	Z	1	0.315612333643417
5.3	Z	2	0.332711147620316
5.3	Z	3	0.32381324414316
5.3	Z	4	0.306035956720906
5.3	Z	5	0.290249120275333
5.3	Z	6	0.277666730804703
5.3	Z	7	0.259105595913145
5.3	Z	8	0.237653301625035
5.3	Z	9	0.212975557467926
5.3	Z	10	0.185277665516933
5.3	Z	11	0.156242770955336
5.3	Z	12	0.122545030882085
5.3	Z	13	0.0899436570922537
5.3	Z	14	0.053679409697793
5.3	Z	15	0.0185992342531681
5.3	Z	16	-0.0185971082040164
5.3	Z	17	-0.0536654441541153
5.3	Z	18	-0.0899100544528543
5.3	Z	19	-0.12257330113592
5.3	Z	20	-0.156230684933117
5.3	Z	21	-0.185300466705539
5.3	Z	22	-0.21298906247065
5.3	Z	23	-0.237656485381348
5.3	Z	24	-0.259115309585464
5.3	Z	25	-0.277665925243587
5.3	Z	26	-0.290255366050237
5.3	Z	27	-0.306037076016028
