#time	operator	index_1	index_2	value
0.1	ZZ	4	14	0.960041457987834
0.1	ZZ	4	15	0.88718443773957
0.1	ZZ	4	16	-0.887183238005682
0.1	ZZ	4	17	-0.960042645737699
0.1	ZZ	4	18	-0.96078618966027
0.1	ZZ	4	19	-0.960789439633199
0.1	ZZ	4	20	-0.960789439153495
0.1	ZZ	4	21	-0.960789439153377
0.1	ZZ	4	22	-0.960789439153376
0.1	ZZ	4	23	-0.960789439153376
0.1	ZZ	4	24	-0.960789439153376
0.1	ZZ	4	25	-0.960789439153376
0.1	ZZ	4	26	-0.960789439153376
0.1	ZZ	4	27	-0.960789439153376
0.1	ZZ	4	28	-0.960789439153376
0.1	ZZ	4	29	-0.960789439153376
0.1	ZZ	4	30	-0.960789439153376
0.1	ZZ	5	1	0.960789439153376
0.1	ZZ	5	2	0.960789439153376
0.1	ZZ	5	3	0.960789439153376
0.1	ZZ	5	4	0.960789439153376
0.1	ZZ	5	6	0.960789439153376
0.1	ZZ	5	7	0.960789439153376
0.1	ZZ	5	8	0.960789439153376
0.1	ZZ	5	9	0.960789439153376
0.1	ZZ	5	10	0.960789439153377
0.1	ZZ	5	11	0.960789439153561
0.1	ZZ	5	12	0.960789440168093
0.1	ZZ	5	13	0.960786176089082
0.1	ZZ	5	14	0.960041457987834
0.1	ZZ	5	15	0.88718443773957
0.1	ZZ	5	16	-0.887183238005682
0.1	ZZ	5	17	-0.960042645737699
0.1	ZZ	5	18	-0.96078618966027
0.1	ZZ	5	19	-0.960789439633199
0.1	ZZ	5	20	-0.960789439153495
0.1	ZZ	5	21	-0.960789439153377
0.1	ZZ	5	22	-0.960789439153376
0.1	ZZ	5	23	-0.960789439153376
0.1	ZZ	5	24	-0.960789439153376
0.1	ZZ	5	25	-0.960789439153376
0.1	ZZ	5	26	-0.960789439153376
0.1	ZZ	5	27	-0.960789439153376
0.1	ZZ	5	28	-0.960789439153376
0.1	ZZ	5	29	-0.960789439153376
0.1	ZZ	5	30	-0.960789439153376
0.1	ZZ	6	1	0.960789439153376
0.1	ZZ	6	2	0.960789439153376
0.1	ZZ	6	3	0.960789439153376
0.1	ZZ	6	4	0.960789439153376
0.1	ZZ	6	5	0.960789439153376
0.1	ZZ	6	7	0.960789439153376
0.1	ZZ	6	8	0.960789439153376
0.1	ZZ	6	9	0.960789439153376
0.1	ZZ	6	10	0.960789439153378
0.1	ZZ	6	11	0.960789439153561
0.1	ZZ	6	12	0.960789440168093
0.1	ZZ	6	13	0.960786176089082
0.1	ZZ	6	14	0.960041457987835
0.1	ZZ	6	15	0.88718443773957
0.1	ZZ	6	16	-0.887183238005682
0.1	ZZ	6	17	-0.960042645737699
0.1	ZZ	6	18	-0.960786189660271
0.1	ZZ	6	19	-0.960789439633199
0.1	ZZ	6	20	-0.960789439153495
0.1	ZZ	6	21	-0.960789439153377
0.1	ZZ	6	22	-0.960789439153376
0.1	ZZ	6	23	-0.960789439153376
0.1	ZZ	6	24	-0.960789439153376
0.1	ZZ	6	25	-0.960789439153376
0.1	ZZ	6	26	-0.960789439153376
0.1	ZZ	6	27	-0.960789439153376
0.1	ZZ	6	28	-0.960789439153376
0.1	ZZ	6	29	-0.960789439153376
0.1	ZZ	6	30	-0.960789439153376
0.1	ZZ	7	1	0.960789439153376
0.1	ZZ	7	2	0.960789439153376
0.1	ZZ	7	3	0.960789439153376
0.1	ZZ	7	4	0.960789439153376
0.1	ZZ	7	5	0.960789439153376
0.1	ZZ	7	6	0.960789439153376
0.1	ZZ	7	8	0.960789439153376
0.1	ZZ	7	9	0.960789439153376
0.1	ZZ	7	10	0.960789439153377
0.1	ZZ	7	11	0.960789439153561
0.1	ZZ	7	12	0.960789440168093
0.1	ZZ	7	13	0.960786176089082
0.1	ZZ	7	14	0.960041457987834
0.1	ZZ	7	15	0.88718443773957
0.1	ZZ	7	16	-0.887183238005682
0.1	ZZ	7	17	-0.960042645737699
0.1	ZZ	7	18	-0.96078618966027
0.1	ZZ	7	19	-0.960789439633199
0.1	ZZ	7	20	-0.960789439153495
0.1	ZZ	7	21	-0.960789439153377
0.1	ZZ	7	22	-0.960789439153376
0.1	ZZ	7	23	-0.960789439153376
0.1	ZZ	7	24	-0.960789439153376
0.1	ZZ	7	25	-0.960789439153376
0.1	ZZ	7	26	-0.960789439153376
0.1	ZZ	7	27	-0.960789439153376
0.1	ZZ	7	28	-0.960789439153376
0.1	ZZ	7	29	-0.960789439153376
0.1	ZZ	7	30	-0.960789439153376
0.1	ZZ	8	1	0.960789439153376
0.1	ZZ	8	2	0.960789439153376
0.1	ZZ	8	3	0.960789439153376
0.1	ZZ	8	4	0.960789439153376
0.1	ZZ	8	5	0.960789439153376
0.1	ZZ	8	6	0.960789439153376
0.1	ZZ	8	7	0.960789439153376
0.1	ZZ	8	9	0.960789439153376
0.1	ZZ	8	10	0.960789439153378
0.1	ZZ	8	11	0.960789439153561
0.1	ZZ	8	12	0.960789440168093
0.1	ZZ	8	13	0.960786176089082
0.1	ZZ	8	14	0.960041457987835
0.1	ZZ	8	15	0.88718443773957
0.1	ZZ	8	16	-0.887183238005682
0.1	ZZ	8	17	-0.960042645737699
0.1	ZZ	8	18	-0.960786189660271
0.1	ZZ	8	19	-0.960789439633199
0.1	ZZ	8	20	-0.960789439153495
0.1	ZZ	8	21	-0.960789439153377
0.1	ZZ	8	22	-0.960789439153376
0.1	ZZ	8	23	-0.960789439153376
0.1	ZZ	8	24	-0.960789439153376
0.1	ZZ	8	25	-0.960789439153376
0.1	ZZ	8	26	-0.960789439153376
0.1	ZZ	8	27	-0.960789439153376
0.1	ZZ	8	28	-0.960789439153376
0.1	ZZ	8	29	-0.960789439153376
0.1	ZZ	8	30	-0.960789439153376
0.1	ZZ	9	1	0.960789439153376
0.1	ZZ	9	2	0.960789439153376
0.1	ZZ	9	3	0.960789439153376
0.1	ZZ	9	4	0.960789439153376
0.1	ZZ	9	5	0.960789439153376
0.1	ZZ	9	6	0.960789439153376
0.1	ZZ	9	7	0.960789439153376
0.1	ZZ	9	8	0.960789439153376
0.1	ZZ	9	10	0.960789439153378
0.1	ZZ	9	11	0.960789439153561
0.1	ZZ	9	12	0.960789440168093
0.1	ZZ	9	13	0.960786176089082
0.1	ZZ	9	14	0.960041457987835
0.1	ZZ	9	15	0.88718443773957
0.1	ZZ	9	16	-0.887183238005682
0.1	ZZ	9	17	-0.960042645737699
0.1	ZZ	9	18	-0.960786189660271
0.1	ZZ	9	19	-0.960789439633199
0.1	ZZ	9	20	-0.960789439153495
0.1	ZZ	9	21	-0.960789439153377
0.1	ZZ	9	22	-0.960789439153376
0.1	ZZ	9	23	-0.960789439153376
0.1	ZZ	9	24	-0.960789439153376
0.1	ZZ	9	25	-0.960789439153376
0.1	ZZ	9	26	-0.960789439153376
0.1	ZZ	9	27	-0.960789439153376
0.1	ZZ	9	28	-0.960789439153376
0.1	ZZ	9	29	-0.960789439153376
0.1	ZZ	9	30	-0.960789439153376
0.1	ZZ	10	1	0.960789439153377
0.1	ZZ	10	2	0.960789439153377
0.1	ZZ	10	3	0.960789439153377
0.1	ZZ	10	4	0.960789439153377
0.1	ZZ	10	5	0.960789439153377
0.1	ZZ	10	6	0.960789439153378
0.1	ZZ	10	7	0.960789439153377
0.1	ZZ	10	8	0.960789439153378
0.1	ZZ	10	9	0.960789439153378
0.1	ZZ	10	11	0.960789439153562
0.1	ZZ	10	12	0.960789440168095
0.1	ZZ	10	13	0.960786176089084
0.1	ZZ	10	14	0.960041457987836
0.1	ZZ	10	15	0.887184437739571
0.1	ZZ	10	16	-0.887183238005684
0.1	ZZ	10	17	-0.9600426457377
0.1	ZZ	10	18	-0.960786189660272
0.1	ZZ	10	19	-0.960789439633201
0.1	ZZ	10	20	-0.960789439153496
0.1	ZZ	10	21	-0.960789439153378
0.1	ZZ	10	22	-0.960789439153378
0.1	ZZ	10	23	-0.960789439153378
0.1	ZZ	10	24	-0.960789439153378
0.1	ZZ	10	25	-0.960789439153378
0.1	ZZ	10	26	-0.960789439153378
0.1	ZZ	10	27	-0.960789439153378
0.1	ZZ	10	28	-0.960789439153378
0.1	ZZ	10	29	-0.960789439153378
0.1	ZZ	10	30	-0.960789439153378
0.1	ZZ	11	1	0.960789439153561
0.1	ZZ	11	2	0.960789439153561
0.1	ZZ	11	3	0.960789439153561
0.1	ZZ	11	4	0.960789439153561
0.1	ZZ	11	5	0.960789439153561
0.1	ZZ	11	6	0.960789439153561
0.1	ZZ	11	7	0.960789439153561
0.1	ZZ	11	8	0.960789439153561
0.1	ZZ	11	9	0.960789439153561
0.1	ZZ	11	10	0.960789439153562
0.1	ZZ	11	12	0.960789440168258
0.1	ZZ	11	13	0.960786176089302
0.1	ZZ	11	14	0.960041457988001
0.1	ZZ	11	15	0.887184437739821
0.1	ZZ	11	16	-0.887183238003654
0.1	ZZ	11	17	-0.960042645737826
0.1	ZZ	11	18	-0.960786189660455
0.1	ZZ	11	19	-0.960789439633384
0.1	ZZ	11	20	-0.96078943915368
0.1	ZZ	11	21	-0.960789439153562
0.1	ZZ	11	22	-0.960789439153561
0.1	ZZ	11	23	-0.960789439153561
0.1	ZZ	11	24	-0.960789439153561
0.1	ZZ	11	25	-0.960789439153561
0.1	ZZ	11	26	-0.960789439153561
0.1	ZZ	11	27	-0.960789439153561
0.1	ZZ	11	28	-0.960789439153561
0.1	ZZ	11	29	-0.960789439153561
0.1	ZZ	11	30	-0.960789439153561
0.1	ZZ	12	1	0.960789440168093
0.1	ZZ	12	2	0.960789440168093
0.1	ZZ	12	3	0.960789440168093
0.1	ZZ	12	4	0.960789440168093
0.1	ZZ	12	5	0.960789440168093
0.1	ZZ	12	6	0.960789440168093
0.1	ZZ	12	7	0.960789440168093
0.1	ZZ	12	8	0.960789440168093
0.1	ZZ	12	9	0.960789440168093
0.1	ZZ	12	10	0.960789440168095
0.1	ZZ	12	11	0.960789440168258
0.1	ZZ	12	13	0.960786177158633
0.1	ZZ	12	14	0.960041458969783
0.1	ZZ	12	15	0.887184438780802
0.1	ZZ	12	16	-0.887183237063432
0.1	ZZ	12	17	-0.960042646697112
0.1	ZZ	12	18	-0.960786190674664
0.1	ZZ	12	19	-0.960789440647916
0.1	ZZ	12	20	-0.960789440168211
0.1	ZZ	12	21	-0.960789440168093
0.1	ZZ	12	22	-0.960789440168093
0.1	ZZ	12	23	-0.960789440168093
0.1	ZZ	12	24	-0.960789440168093
0.1	ZZ	12	25	-0.960789440168093
0.1	ZZ	12	26	-0.960789440168093
0.1	ZZ	12	27	-0.960789440168093
0.1	ZZ	12	28	-0.960789440168093
0.1	ZZ	12	29	-0.960789440168093
0.1	ZZ	12	30	-0.960789440168093
0.1	ZZ	13	1	0.960786176089082
0.1	ZZ	13	2	0.960786176089082
0.1	ZZ	13	3	0.960786176089082
0.1	ZZ	13	4	0.960786176089082
0.1	ZZ	13	5	0.960786176089082
0.1	ZZ	13	6	0.960786176089082
0.1	ZZ	13	7	0.960786176089082
0.1	ZZ	13	8	0.960786176089082
0.1	ZZ	13	9	0.960786176089082
0.1	ZZ	13	10	0.960786176089084
0.1	ZZ	13	11	0.960786176089302
0.1	ZZ	13	12	0.960786177158633
0.1	ZZ	13	14	0.96003821696712
0.1	ZZ	13	15	0.887181209433875
0.1	ZZ	13	16	-0.887186471848174
0.1	ZZ	13	17	-0.960039488647758
0.1	ZZ	13	18	-0.960782926893294
0.1	ZZ	13	19	-0.960786176568617
0.1	ZZ	13	20	-0.960786176089201
0.1	ZZ	13	21	-0.960786176089083
0.1	ZZ	13	22	-0.960786176089083
0.1	ZZ	13	23	-0.960786176089083
0.1	ZZ	13	24	-0.960786176089083
0.1	ZZ	13	25	-0.960786176089083
0.1	ZZ	13	26	-0.960786176089083
0.1	ZZ	13	27	-0.960786176089083
0.1	ZZ	13	28	-0.960786176089083
0.1	ZZ	13	29	-0.960786176089083
0.1	ZZ	13	30	-0.960786176089083
0.1	ZZ	14	1	0.960041457987834
0.1	ZZ	14	2	0.960041457987834
0.1	ZZ	14	3	0.960041457987834
0.1	ZZ	14	4	0.960041457987834
0.1	ZZ	14	5	0.960041457987834
0.1	ZZ	14	6	0.960041457987835
0.1	ZZ	14	7	0.960041457987834
0.1	ZZ	14	8	0.960041457987835
0.1	ZZ	14	9	0.960041457987835
0.1	ZZ	14	10	0.960041457987836
0.1	ZZ	14	11	0.960041457988001
0.1	ZZ	14	12	0.960041458969783
0.1	ZZ	14	13	0.96003821696712
0.1	ZZ	14	15	0.886450610487072
0.1	ZZ	14	16	-0.887922769895766
0.1	ZZ	14	17	-0.959319360100132
0.1	ZZ	14	18	-0.960038313881927
0.1	ZZ	14	19	-0.960041458442361
0.1	ZZ	14	20	-0.960041457987924
0.1	ZZ	14	21	-0.960041457987836
0.1	ZZ	14	22	-0.960041457987835
0.1	ZZ	14	23	-0.960041457987835
0.1	ZZ	14	24	-0.960041457987835
0.1	ZZ	14	25	-0.960041457987835
0.1	ZZ	14	26	-0.960041457987835
0.1	ZZ	14	27	-0.960041457987835
0.1	ZZ	14	28	-0.960041457987835
0.1	ZZ	14	29	-0.960041457987835
0.1	ZZ	14	30	-0.960041457987835
0.1	ZZ	15	1	0.88718443773957
0.1	ZZ	15	2	0.88718443773957
0.1	ZZ	15	3	0.88718443773957
0.1	ZZ	15	4	0.88718443773957
0.1	ZZ	15	5	0.88718443773957
0.1	ZZ	15	6	0.88718443773957
0.1	ZZ	15	7	0.88718443773957
0.1	ZZ	15	8	0.88718443773957
0.1	ZZ	15	9	0.88718443773957
0.1	ZZ	15	10	0.887184437739571
0.1	ZZ	15	11	0.887184437739821
0.1	ZZ	15	12	0.887184438780802
0.1	ZZ	15	13	0.887181209433875
0.1	ZZ	15	14	0.886450610487072
0.1	ZZ	15	16	-0.959308638288034
0.1	ZZ	15	17	-0.887922800202181
0.1	ZZ	15	18	-0.887187669474185
0.1	ZZ	15	19	-0.887184437143131
0.1	ZZ	15	20	-0.887184437738418
0.1	ZZ	15	21	-0.88718443773957
0.1	ZZ	15	22	-0.88718443773957
0.1	ZZ	15	23	-0.88718443773957
0.1	ZZ	15	24	-0.88718443773957
0.1	ZZ	15	25	-0.88718443773957
0.1	ZZ	15	26	-0.88718443773957
0.1	ZZ	15	27	-0.88718443773957
0.1	ZZ	15	28	-0.88718443773957
0.1	ZZ	15	29	-0.88718443773957
0.1	ZZ	15	30	-0.88718443773957
0.1	ZZ	16	1	-0.887183238005682
0.1	ZZ	16	2	-0.887183238005682
0.1	ZZ	16	3	-0.887183238005682
0.1	ZZ	16	4	-0.887183238005682
0.1	ZZ	16	5	-0.887183238005682
0.1	ZZ	16	6	-0.887183238005682
0.1	ZZ	16	7	-0.887183238005682
0.1	ZZ	16	8	-0.887183238005682
0.1	ZZ	16	9	-0.887183238005682
0.1	ZZ	16	10	-0.887183238005684
0.1	ZZ	16	11	-0.887183238003654
0.1	ZZ	16	12	-0.887183237063432
0.1	ZZ	16	13	-0.887186471848174
0.1	ZZ	16	14	-0.887922769895766
0.1	ZZ	16	15	-0.959308638288034
0.1	ZZ	16	17	0.886450637650649
0.1	ZZ	16	18	0.887180063234102
0.1	ZZ	16	19	0.887183238531322
0.1	ZZ	16	20	0.887183238005894
0.1	ZZ	16	21	0.887183238005683
0.1	ZZ	16	22	0.887183238005683
0.1	ZZ	16	23	0.887183238005683
0.1	ZZ	16	24	0.887183238005683
0.1	ZZ	16	25	0.887183238005683
0.1	ZZ	16	26	0.887183238005683
0.1	ZZ	16	27	0.887183238005683
0.1	ZZ	16	28	0.887183238005683
0.1	ZZ	16	29	0.887183238005683
0.1	ZZ	16	30	0.887183238005683
0.1	ZZ	17	1	-0.960042645737699
0.1	ZZ	17	2	-0.960042645737699
0.1	ZZ	17	3	-0.960042645737699
0.1	ZZ	17	4	-0.960042645737699
0.1	ZZ	17	5	-0.960042645737699
0.1	ZZ	17	6	-0.960042645737699
0.1	ZZ	17	7	-0.960042645737699
0.1	ZZ	17	8	-0.960042645737699
0.1	ZZ	17	9	-0.960042645737699
0.1	ZZ	17	10	-0.9600426457377
0.1	ZZ	17	11	-0.960042645737826
0.1	ZZ	17	12	-0.960042646697112
0.1	ZZ	17	13	-0.960039488647758
0.1	ZZ	17	14	-0.959319360100132
0.1	ZZ	17	15	-0.887922800202181
0.1	ZZ	17	16	0.886450637650649
0.1	ZZ	17	18	0.960039387299507
0.1	ZZ	17	19	0.96004264620625
0.1	ZZ	17	20	0.960042645737828
0.1	ZZ	17	21	0.9600426457377
0.1	ZZ	17	22	0.960042645737699
0.1	ZZ	17	23	0.960042645737699
0.1	ZZ	17	24	0.960042645737699
0.1	ZZ	17	25	0.960042645737699
0.1	ZZ	17	26	0.960042645737699
0.1	ZZ	17	27	0.960042645737699
0.1	ZZ	17	28	0.960042645737699
0.1	ZZ	17	29	0.960042645737699
0.1	ZZ	17	30	0.960042645737699
0.1	ZZ	18	1	-0.96078618966027
0.1	ZZ	18	2	-0.96078618966027
0.1	ZZ	18	3	-0.96078618966027
0.1	ZZ	18	4	-0.96078618966027
0.1	ZZ	18	5	-0.96078618966027
0.1	ZZ	18	6	-0.960786189660271
0.1	ZZ	18	7	-0.96078618966027
0.1	ZZ	18	8	-0.960786189660271
0.1	ZZ	18	9	-0.960786189660271
0.1	ZZ	18	10	-0.960786189660272
0.1	ZZ	18	11	-0.960786189660455
0.1	ZZ	18	12	-0.960786190674664
0.1	ZZ	18	13	-0.960782926893294
0.1	ZZ	18	14	-0.960038313881927
0.1	ZZ	18	15	-0.887187669474185
0.1	ZZ	18	16	0.887180063234102
0.1	ZZ	18	17	0.960039387299507
0.1	ZZ	18	19	0.960786190203428
0.1	ZZ	18	20	0.96078618966044
0.1	ZZ	18	21	0.960786189660271
0.1	ZZ	18	22	0.960786189660271
0.1	ZZ	18	23	0.96078618966027
0.1	ZZ	18	24	0.96078618966027
0.1	ZZ	18	25	0.96078618966027
0.1	ZZ	18	26	0.96078618966027
0.1	ZZ	18	27	0.96078618966027
0.1	ZZ	18	28	0.96078618966027
0.1	ZZ	18	29	0.96078618966027
0.1	ZZ	18	30	0.96078618966027
0.1	ZZ	19	1	-0.960789439633199
0.1	ZZ	19	2	-0.960789439633199
0.1	ZZ	19	3	-0.960789439633199
0.1	ZZ	19	4	-0.960789439633199
0.1	ZZ	19	5	-0.960789439633199
0.1	ZZ	19	6	-0.960789439633199
0.1	ZZ	19	7	-0.960789439633199
0.1	ZZ	19	8	-0.960789439633199
0.1	ZZ	19	9	-0.960789439633199
0.1	ZZ	19	10	-0.960789439633201
0.1	ZZ	19	11	-0.960789439633384
0.1	ZZ	19	12	-0.960789440647916
0.1	ZZ	19	13	-0.960786176568617
0.1	ZZ	19	14	-0.960041458442361
0.1	ZZ	19	15	-0.887184437143131
0.1	ZZ	19	16	0.887183238531322
0.1	ZZ	19	17	0.96004264620625
0.1	ZZ	19	18	0.960786190203428
0.1	ZZ	19	20	0.96078943963332
0.1	ZZ	19	21	0.9607894396332
0.1	ZZ	19	22	0.960789439633199
0.1	ZZ	19	23	0.960789439633199
0.1	ZZ	19	24	0.960789439633199
0.1	ZZ	19	25	0.960789439633199
0.1	ZZ	19	26	0.960789439633199
0.1	ZZ	19	27	0.960789439633199
0.1	ZZ	19	28	0.960789439633199
0.1	ZZ	19	29	0.960789439633199
0.1	ZZ	19	30	0.960789439633199
0.1	ZZ	20	1	-0.960789439153495
0.1	ZZ	20	2	-0.960789439153495
0.1	ZZ	20	3	-0.960789439153495
0.1	ZZ	20	4	-0.960789439153495
0.1	ZZ	20	5	-0.960789439153495
0.1	ZZ	20	6	-0.960789439153495
0.1	ZZ	20	7	-0.960789439153495
0.1	ZZ	20	8	-0.960789439153495
0.1	ZZ	20	9	-0.960789439153495
0.1	ZZ	20	10	-0.960789439153496
0.1	ZZ	20	11	-0.96078943915368
0.1	ZZ	20	12	-0.960789440168211
0.1	ZZ	20	13	-0.960786176089201
0.1	ZZ	20	14	-0.960041457987924
0.1	ZZ	20	15	-0.887184437738418
0.1	ZZ	20	16	0.887183238005894
0.1	ZZ	20	17	0.960042645737828
0.1	ZZ	20	18	0.96078618966044
0.1	ZZ	20	19	0.96078943963332
0.1	ZZ	20	21	0.960789439153495
0.1	ZZ	20	22	0.960789439153495
0.1	ZZ	20	23	0.960789439153495
0.1	ZZ	20	24	0.960789439153495
0.1	ZZ	20	25	0.960789439153495
0.1	ZZ	20	26	0.960789439153494
0.1	ZZ	20	27	0.960789439153495
0.1	ZZ	20	28	0.960789439153494
0.1	ZZ	20	29	0.960789439153494
0.1	ZZ	20	30	0.960789439153494
0.1	ZZ	21	1	-0.960789439153377
0.1	ZZ	21	2	-0.960789439153377
0.1	ZZ	21	3	-0.960789439153377
0.1	ZZ	21	4	-0.960789439153377
0.1	ZZ	21	5	-0.960789439153377
0.1	ZZ	21	6	-0.960789439153377
0.1	ZZ	21	7	-0.960789439153377
0.1	ZZ	21	8	-0.960789439153377
0.1	ZZ	21	9	-0.960789439153377
0.1	ZZ	21	10	-0.960789439153378
0.1	ZZ	21	11	-0.960789439153562
0.1	ZZ	21	12	-0.960789440168093
0.1	ZZ	21	13	-0.960786176089083
0.1	ZZ	21	14	-0.960041457987836
0.1	ZZ	21	15	-0.88718443773957
0.1	ZZ	21	16	0.887183238005683
0.1	ZZ	21	17	0.9600426457377
0.1	ZZ	21	18	0.960786189660271
0.1	ZZ	21	19	0.9607894396332
0.1	ZZ	21	20	0.960789439153495
0.1	ZZ	21	22	0.960789439153377
0.1	ZZ	21	23	0.960789439153377
0.1	ZZ	21	24	0.960789439153377
0.1	ZZ	21	25	0.960789439153377
0.1	ZZ	21	26	0.960789439153377
0.1	ZZ	21	27	0.960789439153377
0.1	ZZ	21	28	0.960789439153377
0.1	ZZ	21	29	0.960789439153377
0.1	ZZ	21	30	0.960789439153377
0.1	ZZ	22	1	-0.960789439153376
0.1	ZZ	22	2	-0.960789439153376
0.1	ZZ	22	3	-0.960789439153376
0.1	ZZ	22	4	-0.960789439153376
0.1	ZZ	22	5	-0.960789439153376
0.1	ZZ	22	6	-0.960789439153376
0.1	ZZ	22	7	-0.960789439153376
0.1	ZZ	22	8	-0.960789439153376
0.1	ZZ	22	9	-0.960789439153376
0.1	ZZ	22	10	-0.960789439153378
0.1	ZZ	22	11	-0.960789439153561
0.1	ZZ	22	12	-0.960789440168093
0.1	ZZ	22	13	-0.960786176089083
0.1	ZZ	22	14	-0.960041457987835
0.1	ZZ	22	15	-0.88718443773957
0.1	ZZ	22	16	0.887183238005683
0.1	ZZ	22	17	0.960042645737699
0.1	ZZ	22	18	0.960786189660271
0.1	ZZ	22	19	0.960789439633199
0.1	ZZ	22	20	0.960789439153495
0.1	ZZ	22	21	0.960789439153377
0.1	ZZ	22	23	0.960789439153376
0.1	ZZ	22	24	0.960789439153376
0.1	ZZ	22	25	0.960789439153376
0.1	ZZ	22	26	0.960789439153376
0.1	ZZ	22	27	0.960789439153376
0.1	ZZ	22	28	0.960789439153376
0.1	ZZ	22	29	0.960789439153376
0.1	ZZ	22	30	0.960789439153376
0.1	ZZ	23	1	-0.960789439153376
0.1	ZZ	23	2	-0.960789439153376
0.1	ZZ	23	3	-0.960789439153376
0.1	ZZ	23	4	-0.960789439153376
0.1	ZZ	23	5	-0.960789439153376
0.1	ZZ	23	6	-0.960789439153376
0.1	ZZ	23	7	-0.960789439153376
0.1	ZZ	23	8	-0.960789439153376
0.1	ZZ	23	9	-0.960789439153376
0.1	ZZ	23	10	-0.960789439153378
0.1	ZZ	23	11	-0.960789439153561
0.1	ZZ	23	12	-0.960789440168093
0.1	ZZ	23	13	-0.960786176089083
0.1	ZZ	23	14	-0.960041457987835
0.1	ZZ	23	15	-0.88718443773957
0.1	ZZ	23	16	0.887183238005683
0.1	ZZ	23	17	0.960042645737699
0.1	ZZ	23	18	0.96078618966027
0.1	ZZ	23	19	0.960789439633199
0.1	ZZ	23	20	0.960789439153495
0.1	ZZ	23	21	0.960789439153377
0.1	ZZ	23	22	0.960789439153376
0.1	ZZ	23	24	0.960789439153376
0.1	ZZ	23	25	0.960789439153376
0.1	ZZ	23	26	0.960789439153376
0.1	ZZ	23	27	0.960789439153376
0.1	ZZ	23	28	0.960789439153376
0.1	ZZ	23	29	0.960789439153376
0.1	ZZ	23	30	0.960789439153376
0.1	ZZ	24	1	-0.960789439153376
0.1	ZZ	24	2	-0.960789439153376
0.1	ZZ	24	3	-0.960789439153376
0.1	ZZ	24	4	-0.960789439153376
0.1	ZZ	24	5	-0.960789439153376
0.1	ZZ	24	6	-0.960789439153376
0.1	ZZ	24	7	-0.960789439153376
0.1	ZZ	24	8	-0.960789439153376
0.1	ZZ	24	9	-0.960789439153376
0.1	ZZ	24	10	-0.960789439153378
0.1	ZZ	24	11	-0.960789439153561
0.1	ZZ	24	12	-0.960789440168093
0.1	ZZ	24	13	-0.960786176089083
0.1	ZZ	24	14	-0.960041457987835
0.1	ZZ	24	15	-0.88718443773957
0.1	ZZ	24	16	0.887183238005683
0.1	ZZ	24	17	0.960042645737699
0.1	ZZ	24	18	0.96078618966027
0.1	ZZ	24	19	0.960789439633199
0.1	ZZ	24	20	0.960789439153495
0.1	ZZ	24	21	0.960789439153377
0.1	ZZ	24	22	0.960789439153376
0.1	ZZ	24	23	0.960789439153376
0.1	ZZ	24	25	0.960789439153376
0.1	ZZ	24	26	0.960789439153376
0.1	ZZ	24	27	0.960789439153376
0.1	ZZ	24	28	0.960789439153376
0.1	ZZ	24	29	0.960789439153376
0.1	ZZ	24	30	0.960789439153376
0.1	ZZ	25	1	-0.960789439153376
0.1	ZZ	25	2	-0.960789439153376
0.1	ZZ	25	3	-0.960789439153376
0.1	ZZ	25	4	-0.960789439153376
0.1	ZZ	25	5	-0.960789439153376
0.1	ZZ	25	6	-0.960789439153376
0.1	ZZ	25	7	-0.960789439153376
0.1	ZZ	25	8	-0.960789439153376
0.1	ZZ	25	9	-0.960789439153376
0.1	ZZ	25	10	-0.960789439153378
0.1	ZZ	25	11	-0.960789439153561
0.1	ZZ	25	12	-0.960789440168093
0.1	ZZ	25	13	-0.960786176089083
0.1	ZZ	25	14	-0.960041457987835
0.1	ZZ	25	15	-0.88718443773957
0.1	ZZ	25	16	0.887183238005683
0.1	ZZ	25	17	0.960042645737699
0.1	ZZ	25	18	0.96078618966027
0.1	ZZ	25	19	0.960789439633199
0.1	ZZ	25	20	0.960789439153495
0.1	ZZ	25	21	0.960789439153377
0.1	ZZ	25	22	0.960789439153376
0.1	ZZ	25	23	0.960789439153376
0.1	ZZ	25	24	0.960789439153376
0.1	ZZ	25	26	0.960789439153376
0.1	ZZ	25	27	0.960789439153376
0.1	ZZ	25	28	0.960789439153376
0.1	ZZ	25	29	0.960789439153376
0.1	ZZ	25	30	0.960789439153376
0.1	ZZ	26	1	-0.960789439153376
0.1	ZZ	26	2	-0.960789439153376
0.1	ZZ	26	3	-0.960789439153376
0.1	ZZ	26	4	-0.960789439153376
0.1	ZZ	26	5	-0.960789439153376
0.1	ZZ	26	6	-0.960789439153376
0.1	ZZ	26	7	-0.960789439153376
0.1	ZZ	26	8	-0.960789439153376
0.1	ZZ	26	9	-0.960789439153376
0.1	ZZ	26	10	-0.960789439153378
0.1	ZZ	26	11	-0.960789439153561
0.1	ZZ	26	12	-0.960789440168093
0.1	ZZ	26	13	-0.960786176089083
0.1	ZZ	26	14	-0.960041457987835
0.1	ZZ	26	15	-0.88718443773957
0.1	ZZ	26	16	0.887183238005683
0.1	ZZ	26	17	0.960042645737699
0.1	ZZ	26	18	0.96078618966027
0.1	ZZ	26	19	0.960789439633199
0.1	ZZ	26	20	0.960789439153494
0.1	ZZ	26	21	0.960789439153377
0.1	ZZ	26	22	0.960789439153376
0.1	ZZ	26	23	0.960789439153376
