variant,k,N,seed,err_dense_U,err_mpo_U,err_dense_pred,err_mpo_pred,ess,ess_over_N,log_weight_var,max_weight,weight_signal_corr,prefactor_dense_pred,prefactor_mpo_pred
basis_sample,2,16,14507,1.3767002670736164,1.3767002670736175,0.7220760574772827,0.722076057477281,nan,nan,nan,nan,nan,2.8883042299091306,2.888304229909124
basis_sample,2,32,14665,2.0929793208500334,2.0929793208500347,0.840170119941838,0.8401701199418348,nan,nan,nan,nan,nan,4.75271991328951,4.752719913289491
basis_sample,2,32,14666,2.141072650051845,2.141072650051849,1.8569927583326902,1.8569927583326926,nan,nan,nan,nan,nan,10.504737376250855,10.50473737625087
basis_sample,2,32,14667,2.0194505307044643,2.0194505307044617,1.2954181574896135,1.2954181574896078,nan,nan,nan,nan,nan,7.32799170906471,7.327991709064678
basis_sample,2,64,14985,2.699138092335835,2.6991380923358306,2.4096471411138096,2.4096471411138034,nan,nan,nan,nan,nan,19.277177128910477,19.277177128910427
basis_sample,2,64,14986,2.689074595593086,2.6890745955930915,1.9882576751945773,1.9882576751945833,nan,nan,nan,nan,nan,15.906061401556618,15.906061401556666
basis_sample,2,64,14987,3.060250350727081,3.06025035072708,1.8848031844886783,1.8848031844886808,nan,nan,nan,nan,nan,15.078425475909427,15.078425475909446
basis_sample,2,128,15625,3.717509527182893,3.717509527182909,2.3048219931596927,2.3048219931596914,nan,nan,nan,nan,nan,26.07608417265781,26.076084172657797
basis_sample,2,128,15626,2.857633626853464,2.8576336268534734,1.4689362899993517,1.4689362899993528,nan,nan,nan,nan,nan,16.619116988632808,16.619116988632822
basis_sample,2,128,15627,3.8623270874507356,3.8623270874507507,3.59164633554652,3.5916463355465402,nan,nan,nan,nan,nan,40.63483967182013,40.634839671820366
basis_sample,2,256,16905,0.0,7.10833508545348e-14,0.0,1.8762769116165144e-15,nan,nan,nan,nan,nan,0.0,3.002043058586423e-14
basis_sample,2,256,16906,0.0,7.10833508545348e-14,0.0,1.8762769116165144e-15,nan,nan,nan,nan,nan,0.0,3.002043058586423e-14
basis_sample,2,256,16907,0.0,7.10833508545348e-14,0.0,1.8762769116165144e-15,nan,nan,nan,nan,nan,0.0,3.002043058586423e-14
basis_sample,2,512,19465,0.0,7.10833508545348e-14,0.0,1.8762769116165144e-15,nan,nan,nan,nan,nan,0.0,4.2455300082809276e-14
basis_sample,2,512,19466,0.0,7.10833508545348e-14,0.0,1.8762769116165144e-15,nan,nan,nan,nan,nan,0.0,4.2455300082809276e-14
basis_sample,2,512,19467,0.0,7.10833508545348e-14,0.0,1.8762769116165144e-15,nan,nan,nan,nan,nan,0.0,4.2455300082809276e-14
basis_sample,2,1024,24585,0.0,7.10833508545348e-14,0.0,1.8762769116165144e-15,nan,nan,nan,nan,nan,0.0,6.004086117172846e-14
basis_sample,2,1024,24586,0.0,7.10833508545348e-14,0.0,1.8762769116165144e-15,nan,nan,nan,nan,nan,0.0,6.004086117172846e-14
basis_sample,2,1024,24587,0.0,7.10833508545348e-14,0.0,1.8762769116165144e-15,nan,nan,nan,nan,nan,0.0,6.004086117172846e-14
mc,3,8,15425,40.39309508705653,40.39309508705652,28.92896599746623,28.928965997466236,nan,nan,nan,nan,nan,81.8234721180937,81.82347211809373
mc,3,8,15426,76.50744870491891,76.50744870491903,46.06668927391735,46.066689273917575,nan,nan,nan,nan,nan,130.2962734896022,130.29627348960284
mc,3,8,15427,62.6115994896359,62.61159948963582,32.46094136048297,32.46094136048296,nan,nan,nan,nan,nan,91.81340703878553,91.81340703878551
mc,3,16,15505,43.119675006612866,43.119675006612965,16.259744005815286,16.259744005815413,nan,nan,nan,nan,nan,65.03897602326114,65.03897602326165
mc,3,16,15506,37.677600950748655,37.67760095074861,29.421051989635664,29.421051989635508,nan,nan,nan,nan,nan,117.68420795854266,117.68420795854203
mc,3,16,15507,31.968505338984997,31.96850533898495,11.405221551305994,11.405221551305965,nan,nan,nan,nan,nan,45.620886205223975,45.62088620522386
mc,3,32,15665,32.032908884913525,32.0329088849135,21.273790802908287,21.273790802908344,nan,nan,nan,nan,nan,120.34273390624367,120.34273390624399
mc,3,32,15666,25.270590442947334,25.27059044294733,11.393639554247006,11.393639554246985,nan,nan,nan,nan,nan,64.45215832962664,64.45215832962653
mc,3,32,15667,30.7638088034312,30.763808803431335,18.307243595996454,18.307243595996464,nan,nan,nan,nan,nan,103.56140873250472,103.56140873250477
mc,3,64,15985,16.34855450325667,16.348554503256693,11.825221859072721,11.825221859072713,nan,nan,nan,nan,nan,94.60177487258177,94.6017748725817
