case_id,family,n_qubits,depth_or_cycles,seed,angle_regime,chi_max,tdvp_variant,tebd_error,tdvp_error,tdvp_error_over_tebd_error,tdvp_infidelity_over_tebd_infidelity,tdvp_time_over_tebd_time,tdvp_peak_chi_over_tebd_peak_chi,outcome
sparse_long_range_n12_d4_s2_small,sparse_long_range,12,4,2,small,64,padded4,8.164759311090955e-08,0.0005227525118522117,6402.54650424426,23949343.019787993,0.9832533283026763,0.2711864406779661,tebd_win
sparse_long_range_n12_d4_s2_medium,sparse_long_range,12,4,2,medium,8,unpadded,0.019963885979983834,0.003188855732132522,0.1597312134185563,0.09995100784753033,1.8773347555702053,1.0,tdvp_win
sparse_long_range_n12_d4_s2_medium,sparse_long_range,12,4,2,medium,8,padded4,0.019963885979983834,0.003216974816813885,0.1611397109780773,0.13103497967074665,1.8898583037266645,1.0,tdvp_win
sparse_long_range_n12_d4_s2_medium,sparse_long_range,12,4,2,medium,16,unpadded,0.012424635678372946,0.0027805673409641075,0.22379467800445263,0.1689817508104742,1.5559547574201624,1.0,tdvp_win
sparse_long_range_n12_d4_s2_medium,sparse_long_range,12,4,2,medium,16,padded4,0.012424635678372946,0.0020582386091749665,0.1656578641382345,0.16424274017081048,2.042835923362428,1.0,tdvp_win
sparse_long_range_n12_d4_s2_medium,sparse_long_range,12,4,2,medium,24,unpadded,0.017961624172650213,0.0007459090995634529,0.041527931571980724,0.2434035043220998,1.601074932880335,1.0,tdvp_win
sparse_long_range_n12_d4_s2_medium,sparse_long_range,12,4,2,medium,24,padded4,0.017961624172650213,0.0009390034280078869,0.05227831397550828,0.22530212565124944,1.6032162284856384,1.0,tdvp_win
sparse_long_range_n12_d4_s2_medium,sparse_long_range,12,4,2,medium,32,unpadded,0.0009376972604490831,0.0007032659142634889,0.7499925017661669,5.360663894852712,3.4736576998637507,1.0,similar
sparse_long_range_n12_d4_s2_medium,sparse_long_range,12,4,2,medium,32,padded4,0.0009376972604490831,0.0008087381202648344,0.8624725211178632,4.639854588626237,1.8530312407668517,1.0,similar
sparse_long_range_n12_d4_s2_medium,sparse_long_range,12,4,2,medium,48,unpadded,2.6660725530941768e-05,0.0007382926364375091,27.692143470764336,1444.8598244489153,2.787247963422402,1.0,tebd_win
sparse_long_range_n12_d4_s2_medium,sparse_long_range,12,4,2,medium,48,padded4,2.6660725530941768e-05,0.0007970060335824795,29.894386507129912,1243.7880731223095,1.5345803266677818,1.0,tebd_win
sparse_long_range_n12_d4_s2_medium,sparse_long_range,12,4,2,medium,64,unpadded,6.319528830852215e-08,0.0007339018758941466,11613.237245017472,177437293.66176653,2.250120450022809,1.0677966101694916,tebd_win
sparse_long_range_n12_d4_s2_medium,sparse_long_range,12,4,2,medium,64,padded4,6.319528830852215e-08,0.0007973667246722681,12617.5027603243,152796682.3027759,1.199344693845511,0.8983050847457628,tebd_win
sparse_long_range_n12_d8_s0_small,sparse_long_range,12,8,0,small,8,unpadded,0.01627341164586936,0.0021274368824448545,0.13073084665592274,0.0373075524443878,2.306183688717337,1.0,tdvp_win
sparse_long_range_n12_d8_s0_small,sparse_long_range,12,8,0,small,8,padded4,0.01627341164586936,0.002552860632493648,0.15687310614683764,0.03949480521856241,2.261259345662884,1.0,tdvp_win
sparse_long_range_n12_d8_s0_small,sparse_long_range,12,8,0,small,16,unpadded,0.015076568848318863,0.0010823020767655172,0.07178702844488392,0.0358979077615843,1.8755680870078888,1.0,tdvp_win
sparse_long_range_n12_d8_s0_small,sparse_long_range,12,8,0,small,16,padded4,0.015076568848318863,0.001306713140962452,0.0866717854777786,0.04432094900041221,1.7411838963438695,1.0,tdvp_win
sparse_long_range_n12_d8_s0_small,sparse_long_range,12,8,0,small,24,unpadded,0.015293021503702688,0.0010457488035745387,0.06838078422379423,0.07383956186304926,2.018773899886326,1.0,tdvp_win
sparse_long_range_n12_d8_s0_small,sparse_long_range,12,8,0,small,24,padded4,0.015293021503702688,0.0014926862818878239,0.09760571392163546,0.09459736824695944,1.7394622765793664,1.0,tdvp_win
sparse_long_range_n12_d8_s0_small,sparse_long_range,12,8,0,small,32,unpadded,0.0020108434640887514,0.0009616177744364002,0.478216127515512,0.8318523418356485,6.163698713521435,1.0,tdvp_win
sparse_long_range_n12_d8_s0_small,sparse_long_range,12,8,0,small,32,padded4,0.0020108434640887514,0.0014705387799688217,0.7313044531963218,1.0850660460659656,5.4867673453777845,1.0,similar
sparse_long_range_n12_d8_s0_small,sparse_long_range,12,8,0,small,48,unpadded,6.021564301312846e-05,0.000960369896227908,15.948843990896588,36.53914443882622,2.6735960554862714,1.0,tebd_win
sparse_long_range_n12_d8_s0_small,sparse_long_range,12,8,0,small,48,padded4,6.021564301312846e-05,0.0014677439335993774,24.37479465725167,47.69882281920571,2.6643519079876876,1.0,tebd_win
sparse_long_range_n12_d8_s0_small,sparse_long_range,12,8,0,small,64,unpadded,7.073637553018077e-08,0.000959262373794404,13561.090267978458,7129545.209981794,4.56829381514597,1.05,tebd_win
sparse_long_range_n12_d8_s0_small,sparse_long_range,12,8,0,small,64,padded4,7.073637553018077e-08,0.0014677590782127424,20749.707165678858,9307421.493001774,6.243251542401967,1.0166666666666666,tebd_win
sparse_long_range_n12_d8_s0_medium,sparse_long_range,12,8,0,medium,8,unpadded,0.024322774417705126,0.007036708258856289,0.2893053291541487,0.14242088848826664,1.5726162022059353,1.0,tdvp_win
sparse_long_range_n12_d8_s0_medium,sparse_long_range,12,8,0,medium,8,padded4,0.024322774417705126,0.008159365263399236,0.33546194703264776,0.13762171164301323,1.574342456425242,1.0,tdvp_win
sparse_long_range_n12_d8_s0_medium,sparse_long_range,12,8,0,medium,16,unpadded,0.017941744051952927,0.005521119288967628,0.3077247826621774,0.15015671062888555,2.101692779958627,1.0,tdvp_win
sparse_long_range_n12_d8_s0_medium,sparse_long_range,12,8,0,medium,16,padded4,0.017941744051952927,0.006553339281127867,0.3652565359394115,0.14930132130509755,1.8577296552371891,1.0,tdvp_win
sparse_long_range_n12_d8_s0_medium,sparse_long_range,12,8,0,medium,24,unpadded,0.023910014544359457,0.006283839451876814,0.2628120296714423,0.139524838743017,1.964340314667093,1.0,tdvp_win
sparse_long_range_n12_d8_s0_medium,sparse_long_range,12,8,0,medium,24,padded4,0.023910014544359457,0.0037752371658512055,0.1578935537177166,0.10590278268347078,1.8409488134428815,1.0,tdvp_win
sparse_long_range_n12_d8_s0_medium,sparse_long_range,12,8,0,medium,32,unpadded,0.00963796047345197,0.0030896230117628937,0.320568134749395,0.4028764908379065,10.533829588820247,1.0,tdvp_win
sparse_long_range_n12_d8_s0_medium,sparse_long_range,12,8,0,medium,32,padded4,0.00963796047345197,0.0030974140315444734,0.3213765028479196,0.3079313259851378,7.883969306295377,1.0,tdvp_win
sparse_long_range_n12_d8_s0_medium,sparse_long_range,12,8,0,medium,48,unpadded,0.0011667377895400548,0.003384758858679787,2.9010450240187287,9.987597378101992,9.745610894521805,1.0,tebd_win
sparse_long_range_n12_d8_s0_medium,sparse_long_range,12,8,0,medium,48,padded4,0.0011667377895400548,0.0021321356241094133,1.8274334158233896,8.45306230226394,10.960287070904098,1.0,similar
sparse_long_range_n12_d8_s0_medium,sparse_long_range,12,8,0,medium,64,unpadded,1.3313739110627145e-07,0.0022308885919289233,16756.28892373449,183729430.03430724,5.107597321080375,1.0,tebd_win
sparse_long_range_n12_d8_s0_medium,sparse_long_range,12,8,0,medium,64,padded4,1.3313739110627145e-07,0.0021102821885385183,15850.40964828635,170375018.2547978,5.085111022890627,1.0,tebd_win
sparse_long_range_n12_d8_s1_small,sparse_long_range,12,8,1,small,8,unpadded,0.037417034631109576,0.0021717105643501463,0.058040691512857755,0.05257699725944182,2.21713485883823,1.0,tdvp_win
sparse_long_range_n12_d8_s1_small,sparse_long_range,12,8,1,small,8,padded4,0.037417034631109576,0.002634080096812298,0.07039788488803038,0.0678820146557155,2.2350719042573552,1.0,tdvp_win
sparse_long_range_n12_d8_s1_small,sparse_long_range,12,8,1,small,16,unpadded,0.019265826839748982,0.0010600288618361864,0.05502119741101118,0.019466188900807445,1.7106032645859301,1.0,tdvp_win
sparse_long_range_n12_d8_s1_small,sparse_long_range,12,8,1,small,16,padded4,0.019265826839748982,0.0016648842020163639,0.08641644170606777,0.03753208233565199,1.7380276227457503,1.0,tdvp_win
sparse_long_range_n12_d8_s1_small,sparse_long_range,12,8,1,small,24,unpadded,0.044910667905312174,0.0004470996641903014,0.009955310954914948,0.009793283911313387,1.8885490913309957,1.0,tdvp_win
sparse_long_range_n12_d8_s1_small,sparse_long_range,12,8,1,small,24,padded4,0.044910667905312174,0.0005102974507335143,0.01136249970295264,0.010348661164259478,1.7538263561986676,1.0,tdvp_win
sparse_long_range_n12_d8_s1_small,sparse_long_range,12,8,1,small,32,unpadded,0.0034521072949090133,0.00034697889748705224,0.10051219960595041,0.07485978452136038,6.823101490302016,1.0,tdvp_win
sparse_long_range_n12_d8_s1_small,sparse_long_range,12,8,1,small,32,padded4,0.0034521072949090133,0.0006510912160006162,0.1886068885983965,0.08111014994561479,6.055113309056624,1.0,tdvp_win
sparse_long_range_n12_d8_s1_small,sparse_long_range,12,8,1,small,48,unpadded,0.002951495594406949,0.0006109434125557853,0.20699451956273157,0.13568015846899734,2.6481580011037447,1.0,tdvp_win
sparse_long_range_n12_d8_s1_small,sparse_long_range,12,8,1,small,48,padded4,0.002951495594406949,0.0006024240151992658,0.20410805164027773,0.1391535136118259,2.743646315198737,1.0,tdvp_win
sparse_long_range_n12_d8_s1_small,sparse_long_range,12,8,1,small,64,unpadded,2.2719371310873649e-07,0.0006067784974461654,2670.753909267538,5336446.163194641,2.123092481696476,1.0158730158730158,tebd_win
sparse_long_range_n12_d8_s1_small,sparse_long_range,12,8,1,small,64,padded4,2.2719371310873649e-07,0.0005969628271311853,2627.5499394891917,5475340.169834308,2.0853994881789877,1.0158730158730158,tebd_win
sparse_long_range_n12_d8_s1_medium,sparse_long_range,12,8,1,medium,8,unpadded,0.03400953702841691,0.010015515911843515,0.29449139232548155,0.09319802473007749,2.2157799700345007,1.0,tdvp_win
sparse_long_range_n12_d8_s1_medium,sparse_long_range,12,8,1,medium,8,padded4,0.03400953702841691,0.009483332714995957,0.27884333465263267,0.09164212465142864,2.0445610654063167,1.0,tdvp_win
sparse_long_range_n12_d8_s1_medium,sparse_long_range,12,8,1,medium,16,unpadded,0.019736696261117053,0.004870935844800914,0.24679590648598398,0.07165044847653608,1.8398900970121983,1.0,tdvp_win
sparse_long_range_n12_d8_s1_medium,sparse_long_range,12,8,1,medium,16,padded4,0.019736696261117053,0.007929658597638183,0.4017723378182738,0.08213778272441749,1.7478523440676976,1.0,tdvp_win
sparse_long_range_n12_d8_s1_medium,sparse_long_range,12,8,1,medium,24,unpadded,0.018045633278703423,0.00436215566869973,0.24172915415762844,0.06318525890070319,1.870720444514626,1.0,tdvp_win
sparse_long_range_n12_d8_s1_medium,sparse_long_range,12,8,1,medium,24,padded4,0.018045633278703423,0.007278154776895533,0.4033194437950181,0.06310693781146912,1.7127944440817757,1.0,tdvp_win
sparse_long_range_n12_d8_s1_medium,sparse_long_range,12,8,1,medium,32,unpadded,0.01621688237511463,0.0049165589089634485,0.303175345003925,0.10217283137085995,9.212456883697248,1.0,tdvp_win
sparse_long_range_n12_d8_s1_medium,sparse_long_range,12,8,1,medium,32,padded4,0.01621688237511463,0.007390978419608136,0.45575828008408387,0.12132441951300259,9.007083469269665,1.0,tdvp_win
sparse_long_range_n12_d8_s1_medium,sparse_long_range,12,8,1,medium,48,unpadded,0.0031355626497128184,0.0046333442324721814,1.4776755402723472,0.9870751678377268,7.406467356647238,1.0,similar
sparse_long_range_n12_d8_s1_medium,sparse_long_range,12,8,1,medium,48,padded4,0.0031355626497128184,0.007239796625781215,2.308930624123966,1.2997054055467177,8.706644014801618,1.0,tebd_win
sparse_long_range_n12_d8_s1_medium,sparse_long_range,12,8,1,medium,64,unpadded,2.2246976994727997e-08,0.004506774610221106,202579.1913790851,509835178.6192084,5.30711129963859,1.0,tebd_win
sparse_long_range_n12_d8_s1_medium,sparse_long_range,12,8,1,medium,64,padded4,2.2246976994727997e-08,0.007106256751259966,319425.7248049467,672985011.9482077,4.26404188923191,1.0,tebd_win
sparse_long_range_n12_d8_s2_small,sparse_long_range,12,8,2,small,8,unpadded,0.03862981829719848,0.0045486130685755705,0.11774875650671766,0.041084661903648394,2.190262347194707,1.0,tdvp_win
sparse_long_range_n12_d8_s2_small,sparse_long_range,12,8,2,small,8,padded4,0.03862981829719848,0.002354407605968528,0.06094793374006823,0.0491965224254944,2.76876220720981,1.0,tdvp_win
sparse_long_range_n12_d8_s2_small,sparse_long_range,12,8,2,small,16,unpadded,0.032815682192969264,0.0012688677827831173,0.03866650631614696,0.028969188485573043,1.66741051333303,1.0,tdvp_win
sparse_long_range_n12_d8_s2_small,sparse_long_range,12,8,2,small,16,padded4,0.032815682192969264,0.0016908198802613105,0.05152475180368389,0.02903997165159211,1.653100140896057,1.0,tdvp_win
sparse_long_range_n12_d8_s2_small,sparse_long_range,12,8,2,small,24,unpadded,0.048520955412091615,0.0008078057428340301,0.016648595147669365,0.0190003580498634,1.6340803750144806,1.0,tdvp_win
sparse_long_range_n12_d8_s2_small,sparse_long_range,12,8,2,small,24,padded4,0.048520955412091615,0.0010912672452757302,0.022490638034793974,0.01839042474283989,1.5902136393280857,1.0,tdvp_win
sparse_long_range_n12_d8_s2_small,sparse_long_range,12,8,2,small,32,unpadded,0.008186126192959737,0.0009043774914403481,0.11047685683347201,0.1521599754349562,5.446936469121682,1.0,tdvp_win
sparse_long_range_n12_d8_s2_small,sparse_long_range,12,8,2,small,32,padded4,0.008186126192959737,0.0008954745865934421,0.10938929665701605,0.15079435271022246,4.969965251524036,1.0,tdvp_win
sparse_long_range_n12_d8_s2_small,sparse_long_range,12,8,2,small,48,unpadded,0.0007955668761904579,0.0009349519784793581,1.1752022444126138,1.938517812172167,4.7326489649912595,1.0,similar
sparse_long_range_n12_d8_s2_small,sparse_long_range,12,8,2,small,48,padded4,0.0007955668761904579,0.0009703672822248595,1.21971805421491,1.9357256524971034,5.958013609304522,1.0,similar
sparse_long_range_n12_d8_s2_small,sparse_long_range,12,8,2,small,64,unpadded,2.4157697683999385e-07,0.0009340770595252174,3866.5814588113426,13888468.171644246,2.8370096194197885,0.9682539682539683,tebd_win
sparse_long_range_n12_d8_s2_small,sparse_long_range,12,8,2,small,64,padded4,2.4157697683999385e-07,0.0009708148651271833,4018.656404373307,13866374.680726757,2.569791954265131,0.9682539682539683,tebd_win
sparse_long_range_n12_d8_s2_medium,sparse_long_range,12,8,2,medium,8,unpadded,0.028745219769755855,0.004211132951700843,0.14649854777355248,0.10218726715153739,2.2416251681728223,1.0,tdvp_win
sparse_long_range_n12_d8_s2_medium,sparse_long_range,12,8,2,medium,8,padded4,0.028745219769755855,0.005727295045705499,0.19924339043430953,0.10326479252025698,2.6908437524387088,1.0,tdvp_win
sparse_long_range_n12_d8_s2_medium,sparse_long_range,12,8,2,medium,16,unpadded,0.021340371901141273,0.004771848727522873,0.22360663392504782,0.20320707583788736,1.837299740059026,1.0,tdvp_win
sparse_long_range_n12_d8_s2_medium,sparse_long_range,12,8,2,medium,16,padded4,0.021340371901141273,0.006022554334380762,0.2822141227097677,0.20150985654011108,2.0295547613814935,1.0,tdvp_win
sparse_long_range_n12_d8_s2_medium,sparse_long_range,12,8,2,medium,24,unpadded,0.009613553362491844,0.003779412859128901,0.39313380980175605,0.3295533709476786,1.8324476022558425,1.0,tdvp_win
sparse_long_range_n12_d8_s2_medium,sparse_long_range,12,8,2,medium,24,padded4,0.009613553362491844,0.003075580516481985,0.3199213028224967,0.31375991240524015,2.081601824310937,1.0,tdvp_win
sparse_long_range_n12_d8_s2_medium,sparse_long_range,12,8,2,medium,32,unpadded,0.008830876556054431,0.001982951296404504,0.22454750486179048,0.7758905922880484,5.036838542430216,1.0,tdvp_win
sparse_long_range_n12_d8_s2_medium,sparse_long_range,12,8,2,medium,32,padded4,0.008830876556054431,0.003222476249478202,0.36491012291060493,0.8285587922933716,4.87974550257273,1.0,tdvp_win
sparse_long_range_n12_d8_s2_medium,sparse_long_range,12,8,2,medium,48,unpadded,0.0005493271847953675,0.002536843635598914,4.618092287830113,11.353854682433266,6.647896237505797,1.0,tebd_win
sparse_long_range_n12_d8_s2_medium,sparse_long_range,12,8,2,medium,48,padded4,0.0005493271847953675,0.002731559009015312,4.972553852460184,11.707233264288494,7.940329267023352,1.0,tebd_win
sparse_long_range_n12_d8_s2_medium,sparse_long_range,12,8,2,medium,64,unpadded,3.0430290969335593e-07,0.002639162517012092,8672.813939477473,209080950.2406018,4.676634325619813,1.0,tebd_win
sparse_long_range_n12_d8_s2_medium,sparse_long_range,12,8,2,medium,64,padded4,3.0430290969335593e-07,0.0027629295462598753,9079.537060766397,216469792.33637044,4.869460061072037,1.0,tebd_win
sparse_long_range_n16_d4_s0_small,sparse_long_range,16,4,0,small,8,unpadded,0.05023562554115015,0.0014646111196634512,0.029154829941626298,0.020922960484281366,2.434278596848113,1.0,tdvp_win
sparse_long_range_n16_d4_s0_small,sparse_long_range,16,4,0,small,8,padded4,0.05023562554115015,0.001323372396608816,0.02634330482308387,0.029853287667912853,1.7934978971036302,1.0,tdvp_win
sparse_long_range_n16_d4_s0_small,sparse_long_range,16,4,0,small,16,unpadded,0.018781090645939604,0.0005707893091838942,0.03039170194875219,0.04897224854955768,1.7443695376947315,1.0,tdvp_win
sparse_long_range_n16_d4_s0_small,sparse_long_range,16,4,0,small,16,padded4,0.018781090645939604,0.0010445281002630132,0.05561594477948149,0.06801692775983467,2.0561111495014743,1.0,tdvp_win
sparse_long_range_n16_d4_s0_small,sparse_long_range,16,4,0,small,24,unpadded,0.0306200380238911,0.00038150829662748025,0.012459432490900589,0.03159625555790538,1.4347746168499138,1.0,tdvp_win
sparse_long_range_n16_d4_s0_small,sparse_long_range,16,4,0,small,24,padded4,0.0306200380238911,0.0010445281002630132,0.034112567053248805,0.04407911673483109,1.310443381285221,0.6666666666666666,tdvp_win
sparse_long_range_n16_d4_s0_small,sparse_long_range,16,4,0,small,32,unpadded,0.011847443154357628,0.00038150829662748025,0.03220174105559283,0.06445569498110988,1.5844517669776175,0.75,tdvp_win
sparse_long_range_n16_d4_s0_small,sparse_long_range,16,4,0,small,32,padded4,0.011847443154357628,0.0010445281002630132,0.0881648543617467,0.0899204685216617,0.6484146076874179,0.5,tdvp_win
sparse_long_range_n16_d4_s0_small,sparse_long_range,16,4,0,small,48,unpadded,0.01038954202592513,0.00038150829662748025,0.03672041517089961,0.10147616010942727,0.01733753230950129,0.5,tdvp_win
sparse_long_range_n16_d4_s0_small,sparse_long_range,16,4,0,small,48,padded4,0.01038954202592513,0.0010445281002630132,0.10053649118090015,0.14156675936072166,0.015893088847358128,0.3333333333333333,tdvp_win
