section,circuit_name,method,fidelity_error,statevector_norm_error,phase_aligned_l2_error,pauli_obs_max_error,max_bond,mean_bond,wall_time,defect_tol,svd_threshold,tdvp_lr_pauli_count,enriched_lr_pauli_count,tebd_fidelity_error,gate_order,prefix_index,gate_index_1based,gate_name,sites,is_nearest_neighbor,is_long_range,route_used,route_reason,projected_ratio,projection_defect,tdvp_projection_defect_tol,fidelity_error_after_gate,phase_aligned_l2_error_after_gate,max_bond_after_gate,mean_bond_after_gate,first_exceeds_1e_6,first_exceeds_1e_4,fid_before,fid_after,input_fidelity_to_qiskit_before_gate,projected_ratio_before_gate,projection_defect_before_gate,route_chosen_by_current_router,tdvp_fidelity_error_after_gate,enrichment_fidelity_error_after_gate,tebd_fidelity_error_after_gate,dense_exact_fidelity_error_after_gate,tdvp_sweeps,window_size,nontrivial_mpo_sites_in_window,max_bond_before,max_bond_after,gate,route,reason,fidelity_error_before,fidelity_error_after,delta_fidelity_error,first_bad_gate,index,qiskit_gate_name,qiskit_qargs,internal_gate_name,internal_sites,parameters,dag_matches_data
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,85,86,rzz,"(4, 5)",True,False,,,nan,nan,0.0001,0.01791771309314616,0.1338575562632318,16,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,86,87,rzz,"(1, 4)",False,True,tdvp,projection-complete: projection defect 0 below defect tol 0.0001,3.6688263596279533,0.0,0.0001,0.01791771309314616,0.13385755626323176,16,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,87,88,rx,[1],True,False,,,nan,nan,0.0001,0.017917713093145715,0.13385755626323176,16,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,88,89,rzz,"(5, 3)",False,True,tdvp,projection-complete: projection defect 0 below defect tol 0.0001,2.0549200630783426,0.0,0.0001,0.01792137157085938,0.13386848223393058,16,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,89,90,rzz,"(0, 3)",False,True,tdvp,projection-complete: projection defect 0 below defect tol 0.0001,4.8970870409838785,0.0,0.0001,0.01792137157086049,0.1338684822339306,16,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,90,91,rx,[0],True,False,,,nan,nan,0.0001,0.017921371570860267,0.1338684822339306,16,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,91,92,rzz,"(2, 5)",False,True,tdvp,projection-complete: projection defect 0 below defect tol 0.0001,2.054920063083763,0.0,0.0001,0.01792650171316046,0.13388255566913132,16,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,92,93,rx,[2],True,False,,,nan,nan,0.0001,0.01792650171316046,0.13388255566913135,16,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,93,94,rzz,"(6, 7)",True,False,,,nan,nan,0.0001,0.017926501713160237,0.13388255566913138,16,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,94,95,rzz,"(7, 8)",True,False,,,nan,nan,0.0001,0.017926501713160237,0.13388255566913138,16,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,95,96,rzz,"(4, 7)",False,True,pauli_enriched,projection-incomplete: projection defect 0.22249 above defect tol 0.0001,0.777509827523636,0.22249017247636405,0.0001,0.01792444329303522,0.13388269597757213,16,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,96,97,rx,[4],True,False,,,nan,nan,0.0001,0.01792444329303522,0.13388269597757213,16,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,97,98,rx,[7],True,False,,,nan,nan,0.0001,0.017924443293034997,0.13388269597757216,16,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,98,99,rzz,"(8, 6)",False,True,tdvp,projection-complete: projection defect 0 below defect tol 0.0001,1.0000000000000004,0.0,0.0001,0.017924443293031,0.13388269597757232,16,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,99,100,rzz,"(3, 6)",False,True,tdvp,projection-complete: projection defect 0 below defect tol 0.0001,1.4087209973355603,0.0,0.0001,0.017948020422078548,0.1339703601875883,16,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,100,101,rx,[3],True,False,,,nan,nan,0.0001,0.017948020422078548,0.1339703601875883,16,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,101,102,rzz,"(5, 8)",False,True,pauli_enriched,projection-incomplete: projection defect 0.349419 above defect tol 0.0001,0.6505811398253236,0.3494188601746764,0.0001,0.01794793028817132,0.13397036633556805,16,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,102,103,rx,[5],True,False,,,nan,nan,0.0001,0.0179479302881711,0.13397036633556805,16,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,103,104,rx,[6],True,False,,,nan,nan,0.0001,0.0179479302881711,0.13397036633556808,16,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h0.5_dt0.1_L4_plus,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,104,105,rx,[8],True,False,,,nan,nan,0.0001,0.017947930288170877,0.1339703663355681,16,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
first_bad_gate,ising2d_3x3_h0.5_dt0.1_L4_plus,,,,,,,,,,,,,,,,44,rzz,"(2, 5)",,,tdvp,,0.99994145391151,5.854608848998577e-05,,,,,,,,3.597122599785507e-12,7.529810985840157e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,
route_ab,ising2d_3x3_h0.5_dt0.1_L4_plus,,,,,,,,,,,,,,,43,,rzz,"(2, 5)",,True,,,,,,,,,,,,,,3.597122599785507e-12,0.99994145391151,5.854608848998577e-05,tdvp,7.529810985840157e-08,2.2675195054944197e-12,3.594458064526407e-12,3.597122599785507e-12,,,,,,,,,,,,,,,,,,,
tdvp_sweep_window,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,47,,rzz,"(4, 7)",,,,,0.999968608961189,3.139103881100169e-05,,0.44525655523373575,,,,,,,,,,,,,,,,8,1,6,15,16,,,,,,,,,,,,,,
tdvp_sweep_window,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,47,,rzz,"(4, 7)",,,,,0.999968608961189,3.139103881100169e-05,,0.445256555233716,,,,,,,,,,,,,,,,8,2,6,15,16,,,,,,,,,,,,,,
tdvp_sweep_window,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,47,,rzz,"(4, 7)",,,,,0.999968608961189,3.139103881100169e-05,,0.4452565552337343,,,,,,,,,,,,,,,,8,4,6,15,16,,,,,,,,,,,,,,
tdvp_sweep_window,ising2d_3x3_h1_dt0.1_L4_plus,,,,,,,,,,,,,,,47,,rzz,"(4, 7)",,,,,0.999968608961189,3.139103881100169e-05,,0.4452565552337343,,,,,,,,,,,,,,,,8,4,6,15,16,,,,,,,,,,,,,,
tdvp_sweep_window,ising2d_3x3_h0.5_dt0.1_L4_plus,,,,,,,,,,,,,,,43,,rzz,"(2, 5)",,,,,0.99994145391151,5.854608848998577e-05,,7.529810808204473e-08,,,,,,,,,,,,,,,,1,1,6,16,16,,,,,,,,,,,,,,
tdvp_sweep_window,ising2d_3x3_h0.5_dt0.1_L4_plus,,,,,,,,,,,,,,,43,,rzz,"(2, 5)",,,,,0.99994145391151,5.854608848998577e-05,,7.529810386319724e-08,,,,,,,,,,,,,,,,1,2,6,16,16,,,,,,,,,,,,,,
tdvp_sweep_window,ising2d_3x3_h0.5_dt0.1_L4_plus,,,,,,,,,,,,,,,43,,rzz,"(2, 5)",,,,,0.99994145391151,5.854608848998577e-05,,7.529810852613394e-08,,,,,,,,,,,,,,,,1,4,6,16,16,,,,,,,,,,,,,,
tdvp_sweep_window,ising2d_3x3_h0.5_dt0.1_L4_plus,,,,,,,,,,,,,,,43,,rzz,"(2, 5)",,,,,0.99994145391151,5.854608848998577e-05,,7.529810852613394e-08,,,,,,,,,,,,,,,,1,3,6,16,16,,,,,,,,,,,,,,
tdvp_sweep_window,ising2d_3x3_h0.5_dt0.1_L4_plus,,,,,,,,,,,,,,,43,,rzz,"(2, 5)",,,,,0.99994145391151,5.854608848998577e-05,,0.009952622912620446,,,,,,,,,,,,,,,,2,1,6,16,16,,,,,,,,,,,,,,
tdvp_sweep_window,ising2d_3x3_h0.5_dt0.1_L4_plus,,,,,,,,,,,,,,,43,,rzz,"(2, 5)",,,,,0.99994145391151,5.854608848998577e-05,,0.009405884000371345,,,,,,,,,,,,,,,,2,2,6,16,16,,,,,,,,,,,,,,
tdvp_sweep_window,ising2d_3x3_h0.5_dt0.1_L4_plus,,,,,,,,,,,,,,,43,,rzz,"(2, 5)",,,,,0.99994145391151,5.854608848998577e-05,,0.009006661729429877,,,,,,,,,,,,,,,,2,4,6,16,16,,,,,,,,,,,,,,
tdvp_sweep_window,ising2d_3x3_h0.5_dt0.1_L4_plus,,,,,,,,,,,,,,,43,,rzz,"(2, 5)",,,,,0.99994145391151,5.854608848998577e-05,,0.009006661729429877,,,,,,,,,,,,,,,,2,3,6,16,16,,,,,,,,,,,,,,
tdvp_sweep_window,ising2d_3x3_h0.5_dt0.1_L4_plus,,,,,,,,,,,,,,,43,,rzz,"(2, 5)",,,,,0.99994145391151,5.854608848998577e-05,,0.08720870524231861,,,,,,,,,,,,,,,,4,1,6,16,16,,,,,,,,,,,,,,
tdvp_sweep_window,ising2d_3x3_h0.5_dt0.1_L4_plus,,,,,,,,,,,,,,,43,,rzz,"(2, 5)",,,,,0.99994145391151,5.854608848998577e-05,,0.08427575397309683,,,,,,,,,,,,,,,,4,2,6,16,16,,,,,,,,,,,,,,
tdvp_sweep_window,ising2d_3x3_h0.5_dt0.1_L4_plus,,,,,,,,,,,,,,,43,,rzz,"(2, 5)",,,,,0.99994145391151,5.854608848998577e-05,,0.08110310504450713,,,,,,,,,,,,,,,,4,4,6,16,16,,,,,,,,,,,,,,
tdvp_sweep_window,ising2d_3x3_h0.5_dt0.1_L4_plus,,,,,,,,,,,,,,,43,,rzz,"(2, 5)",,,,,0.99994145391151,5.854608848998577e-05,,0.08110310504450713,,,,,,,,,,,,,,,,4,3,6,16,16,,,,,,,,,,,,,,
tdvp_sweep_window,ising2d_3x3_h0.5_dt0.1_L4_plus,,,,,,,,,,,,,,,43,,rzz,"(2, 5)",,,,,0.99994145391151,5.854608848998577e-05,,0.4144302617156186,,,,,,,,,,,,,,,,8,1,6,16,16,,,,,,,,,,,,,,
tdvp_sweep_window,ising2d_3x3_h0.5_dt0.1_L4_plus,,,,,,,,,,,,,,,43,,rzz,"(2, 5)",,,,,0.99994145391151,5.854608848998577e-05,,0.40495925700468716,,,,,,,,,,,,,,,,8,2,6,16,16,,,,,,,,,,,,,,
tdvp_sweep_window,ising2d_3x3_h0.5_dt0.1_L4_plus,,,,,,,,,,,,,,,43,,rzz,"(2, 5)",,,,,0.99994145391151,5.854608848998577e-05,,0.3966650258578217,,,,,,,,,,,,,,,,8,4,6,16,16,,,,,,,,,,,,,,
tdvp_sweep_window,ising2d_3x3_h0.5_dt0.1_L4_plus,,,,,,,,,,,,,,,43,,rzz,"(2, 5)",,,,,0.99994145391151,5.854608848998577e-05,,0.3966650258578217,,,,,,,,,,,,,,,,8,3,6,16,16,,,,,,,,,,,,,,
lr_route_audit,ising2d_3x3_h0.5_dt0.1_L4_plus,,,,,,,,,0.0001,,,,,,71,,,"(4, 7)",,,,,0.9999999999999993,6.661338147750939e-16,,,,,,,,,,,,,,,,,,,,,16,16,rzz,tdvp,projection-complete: projection defect 6.66134e-16 below defect tol 0.0001,5.752384945045819e-07,0.01791771309311685,0.017917137854622345,,,,,,,,
lr_route_audit,ising2d_3x3_h0.5_dt0.1_L4_plus,,,,,,,,,0.0001,,,,,,99,,,"(3, 6)",,,,,1.4087209973355603,0.0,,,,,,,,,,,,,,,,,,,,,16,16,rzz,tdvp,projection-complete: projection defect 0 below defect tol 0.0001,0.017924443293031,0.017948020422078548,2.3577129047547274e-05,,,,,,,,
lr_route_audit,ising2d_3x3_h0.5_dt0.1_L4_plus,,,,,,,,,0.0001,,,,,,91,,,"(2, 5)",,,,,2.054920063083763,0.0,,,,,,,,,,,,,,,,,,,,,16,16,rzz,tdvp,projection-complete: projection defect 0 below defect tol 0.0001,0.017921371570860267,0.01792650171316046,5.130142300191487e-06,,,,,,,,
lr_route_audit,ising2d_3x3_h0.5_dt0.1_L4_plus,,,,,,,,,0.0001,,,,,,88,,,"(5, 3)",,,,,2.0549200630783426,0.0,,,,,,,,,,,,,,,,,,,,,16,16,rzz,tdvp,projection-complete: projection defect 0 below defect tol 0.0001,0.017917713093145715,0.01792137157085938,3.658477713663899e-06,,,,,,,,
lr_route_audit,ising2d_3x3_h0.5_dt0.1_L4_plus,,,,,,,,,0.0001,,,,,,51,,,"(3, 6)",,,,,1.4760250430226132,0.0,,,,,,,,,,,,,,,,,,,,,15,16,rzz,tdvp,projection-complete: projection defect 0 below defect tol 0.0001,7.529737111600099e-08,5.718328814907636e-07,4.965355103747626e-07,,,,,,,,
lr_route_audit,ising2d_3x3_h0.5_dt0.1_L4_plus,,,,,,,,,0.0001,,,,,,43,,,"(2, 5)",,,,,0.99994145391151,5.854608848998577e-05,,,,,,,,,,,,,,,,,,,,,16,16,rzz,tdvp,projection-complete: projection defect 5.85461e-05 below defect tol 0.0001,3.597122599785507e-12,7.529810985840157e-08,7.529451273580179e-08,,,,,,,,
lr_route_audit,ising2d_3x3_h0.5_dt0.1_L4_plus,,,,,,,,,0.0001,,,,,,53,,,"(5, 8)",,,,,0.5454199736063703,0.4545800263936297,,,,,,,,,,,,,,,,,,,,,16,16,rzz,pauli_enriched,projection-incomplete: projection defect 0.45458 above defect tol 0.0001,5.718328814907636e-07,5.752384947266265e-07,3.405613235862859e-09,,,,,,,,
lr_route_audit,ising2d_3x3_h0.5_dt0.1_L4_plus,,,,,,,,,0.0001,,,,,,40,,,"(5, 3)",,,,,0.9999999999993917,6.082911951921233e-13,,,,,,,,,,,,,,,,,,,,,16,16,rzz,tdvp,projection-complete: projection defect 6.08291e-13 below defect tol 0.0001,2.432720691558643e-12,3.347988553059622e-12,9.15267861500979e-13,,,,,,,,
lr_route_audit,ising2d_3x3_h0.5_dt0.1_L4_plus,,,,,,,,,0.0001,,,,,,41,,,"(0, 3)",,,,,4.369804272705544,0.0,,,,,,,,,,,,,,,,,,,,,16,16,rzz,tdvp,projection-complete: projection defect 0 below defect tol 0.0001,3.347988553059622e-12,3.596900555180582e-12,2.489120021209601e-13,,,,,,,,
lr_route_audit,ising2d_3x3_h0.5_dt0.1_L4_plus,,,,,,,,,0.0001,,,,,,74,,,"(8, 6)",,,,,0.6950604933539231,0.30493950664607694,,,,,,,,,,,,,,,,,,,,,16,16,rzz,pauli_enriched,projection-incomplete: projection defect 0.30494 above defect tol 0.0001,0.01791771309311685,0.01791771309314527,2.842170943040401e-14,,,,,,,,
lr_route_audit,ising2d_3x3_h0.5_dt0.1_L4_plus,,,,,,,,,0.0001,,,,,,65,,,"(0, 3)",,,,,5.030664291473297,0.0,,,,,,,,,,,,,,,,,,,,,16,16,rzz,tdvp,projection-complete: projection defect 0 below defect tol 0.0001,5.752384878432437e-07,5.752385007218308e-07,1.2878587085651816e-14,,,,,,,,
lr_route_audit,ising2d_3x3_h0.5_dt0.1_L4_plus,,,,,,,,,0.0001,,,,,,89,,,"(0, 3)",,,,,4.8970870409838785,0.0,,,,,,,,,,,,,,,,,,,,,16,16,rzz,tdvp,projection-complete: projection defect 0 below defect tol 0.0001,0.01792137157085938,0.01792137157086049,1.1102230246251565e-15,,,,,,,,
lr_route_audit,ising2d_3x3_h0.5_dt0.1_L4_plus,,,,,,,,,0.0001,,,,,,59,,,"(2, 0)",,,,,1.0000000000000004,0.0,,,,,,,,,,,,,,,,,,,,,16,16,rzz,tdvp,projection-complete: projection defect 0 below defect tol 0.0001,5.752384940604927e-07,5.752384945045819e-07,4.440892098500626e-16,,,,,,,,
lr_route_audit,ising2d_3x3_h0.5_dt0.1_L4_plus,,,,,,,,,0.0001,,,,,,77,,,"(5, 8)",,,,,1.0000000000000002,0.0,,,,,,,,,,,,,,,,,,,,,16,16,rzz,tdvp,projection-complete: projection defect 0 below defect tol 0.0001,0.017917713093144827,0.01791771309314527,4.440892098500626e-16,,,,,,,,
lr_route_audit,ising2d_3x3_h0.5_dt0.1_L4_plus,,,,,,,,,0.0001,,,,,,5,,,"(2, 0)",,,,,1.0000000000000009,0.0,,,,,,,,,,,,,,,,,,,,,2,2,rzz,tdvp,projection-complete: projection defect 0 below defect tol 0.0001,0.0,0.0,0.0,,,,,,,,
tolerance_sweep,ising2d_3x3_h0.5_dt0.1_L4_plus,,0.01794793028817221,,,,,,,0.0001,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tolerance_sweep,ising2d_3x3_h0.5_dt0.1_L4_plus,,0.01794814519292187,,,,,,,1e-06,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tolerance_sweep,ising2d_3x3_h0.5_dt0.1_L4_plus,,0.01794814519292187,,,,,,,1e-08,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tolerance_sweep,ising2d_3x3_h0.5_dt0.1_L4_plus,,0.01794814519292187,,,,,,,1e-10,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tolerance_sweep,ising2d_3x3_h0.5_dt0.1_L4_plus,,0.017949706460311687,,,,,,,0.0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
all_enrichment,ising2d_3x3_h0.5_dt0.1_L4_plus,,4.32809343919871e-12,2.0827874251034462e-06,2.082787425102025e-06,0.18847156733238365,16.0,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_comparison,ising2d_3x3_h1_dt0.1_L4_random_product,qiskit_reference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_comparison,ising2d_3x3_h1_dt0.1_L4_random_product,tebd_swaps,0.0,2.002804040461324e-14,2.0654477116990787e-14,0.44566645288961904,16.0,7.5,0.4287643999850843,0.0001,1e-12,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_comparison,ising2d_3x3_h1_dt0.1_L4_random_product,current_enriched_tdvp,0.04104248080003847,0.2036494633925454,0.20259554538390692,0.4566220836938477,16.0,7.5,1.2811822000076063,0.0001,1e-12,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_comparison,ising2d_3x3_h1_dt0.1_L4_random_product,force_all_lr_pauli_enrichment,7.338574192772285e-13,1.9999999999998144,8.626225354538576e-07,0.44566645268088156,16.0,7.5,0.7176268999755848,0.0001,1e-12,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
method_comparison,ising2d_3x3_h1_dt0.1_L4_random_product,force_all_lr_pauli_tdvp,0.03552817476065673,0.18962369666371182,0.18878882757176618,0.4737179754939922,16.0,7.5,0.8792859000095632,0.0001,1e-12,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h1_dt0.1_L4_random_product,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,0,1,rx,[0],True,False,,,nan,nan,0.0001,0.0,0.0,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h1_dt0.1_L4_random_product,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,1,2,ry,[0],True,False,,,nan,nan,0.0001,0.0,0.0,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h1_dt0.1_L4_random_product,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,2,3,rz,[0],True,False,,,nan,nan,0.0001,2.220446049250313e-16,1.2412670766236366e-16,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h1_dt0.1_L4_random_product,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,3,4,rx,[1],True,False,,,nan,nan,0.0001,0.0,5.561946577567963e-17,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h1_dt0.1_L4_random_product,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,4,5,ry,[1],True,False,,,nan,nan,0.0001,0.0,1.1102230246251565e-16,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h1_dt0.1_L4_random_product,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,5,6,rz,[1],True,False,,,nan,nan,0.0001,2.220446049250313e-16,1.316562550716263e-16,2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h1_dt0.1_L4_random_product,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,6,7,rzz,"(0, 1)",True,False,,,nan,nan,0.0001,0.0,3.4219371797089426e-16,2,1.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h1_dt0.1_L4_random_product,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,7,8,rx,[2],True,False,,,nan,nan,0.0001,0.0,4.4001834589216767e-16,2,1.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h1_dt0.1_L4_random_product,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,8,9,ry,[2],True,False,,,nan,nan,0.0001,0.0,4.202904652331087e-16,2,1.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h1_dt0.1_L4_random_product,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,9,10,rz,[2],True,False,,,nan,nan,0.0001,0.0,3.691498078389712e-16,2,1.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h1_dt0.1_L4_random_product,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,10,11,rzz,"(1, 2)",True,False,,,nan,nan,0.0001,4.440892098500626e-16,4.603264516961909e-16,2,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h1_dt0.1_L4_random_product,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,11,12,rzz,"(2, 0)",False,True,tdvp,projection-complete: projection defect 5.55112e-16 below defect tol 0.0001,0.9999999999999994,5.551115123125783e-16,0.0001,7.327471962526033e-15,3.502595287175881e-15,2,1.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h1_dt0.1_L4_random_product,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,12,13,rx,[3],True,False,,,nan,nan,0.0001,7.105427357601002e-15,3.550973446916444e-15,2,1.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h1_dt0.1_L4_random_product,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,13,14,ry,[3],True,False,,,nan,nan,0.0001,6.661338147750939e-15,3.4810651353546376e-15,2,1.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h1_dt0.1_L4_random_product,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,14,15,rz,[3],True,False,,,nan,nan,0.0001,7.105427357601002e-15,3.479700279794038e-15,2,1.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h1_dt0.1_L4_random_product,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,15,16,rx,[4],True,False,,,nan,nan,0.0001,6.661338147750939e-15,3.4504415588551157e-15,2,1.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h1_dt0.1_L4_random_product,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,16,17,ry,[4],True,False,,,nan,nan,0.0001,7.105427357601002e-15,3.500476619263592e-15,2,1.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h1_dt0.1_L4_random_product,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,17,18,rz,[4],True,False,,,nan,nan,0.0001,6.661338147750939e-15,3.49404680854436e-15,2,1.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h1_dt0.1_L4_random_product,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,18,19,rzz,"(3, 4)",True,False,,,nan,nan,0.0001,6.217248937900877e-15,3.5026598304565336e-15,2,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prefix_divergence,ising2d_3x3_h1_dt0.1_L4_random_product,current_enriched_tdvp,,,,,,,,,,,,,dag_topo,19,20,rx,[5],True,False,,,nan,nan,0.0001,6.217248937900877e-15,3.565201982814757e-15,2,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
