case_id,family,n_qubits,depth,seed,angle_regime,chi_max,tebd_error,unpadded_tdvp_error,padded4_tdvp_error,tebd_fidelity,unpadded_tdvp_fidelity,padded4_tdvp_fidelity,tebd_peak_chi,unpadded_tdvp_peak_chi,padded4_tdvp_peak_chi,tebd_wall_time,unpadded_tdvp_wall_time,padded4_tdvp_wall_time,tebd_hit_chi_max,unpadded_tdvp_hit_chi_max,padded4_tdvp_hit_chi_max,padded4_error_over_tebd_error,padded4_peak_chi_over_tebd_peak_chi,padded4_time_over_tebd_time,unpadded_error_over_padded4_error,outcome
nn_brickwork_n8_d8_s0_medium,nn_brickwork,8,8,0,medium,32,1.6925511091876137e-15,1.6925511091876137e-15,1.6925511091876137e-15,0.9999999999999949,0.9999999999999949,0.9999999999999949,16,16,16,0.07924600003752857,0.08822630002396181,0.062281700025778264,False,False,False,1.0,1.0,0.785928627265521,1.0,similar
nn_brickwork_n8_d8_s0_medium,nn_brickwork,8,8,0,medium,64,1.6925511091876137e-15,1.6925511091876137e-15,1.6925511091876137e-15,0.9999999999999949,0.9999999999999949,0.9999999999999949,16,16,16,0.09341839997796342,0.06824950000736862,0.08092930004931986,False,False,False,1.0,1.0,0.8663100638462057,1.0,similar
nn_brickwork_n8_d8_s1_small,nn_brickwork,8,8,1,small,16,1.255820144927461e-07,1.255820144927461e-07,1.255820144927461e-07,0.999999999866193,0.999999999866193,0.999999999866193,14,14,14,0.0685378999914974,0.08624989999225363,0.08315610000863671,False,False,False,1.0,1.0,1.2132863717585862,1.0,similar
nn_brickwork_n8_d8_s1_small,nn_brickwork,8,8,1,small,32,1.255820144927461e-07,1.255820144927461e-07,1.255820144927461e-07,0.999999999866193,0.999999999866193,0.999999999866193,14,14,14,0.059859000029973686,0.05654959997627884,0.1026480000000447,False,False,False,1.0,1.0,1.7148298492899134,1.0,similar
nn_brickwork_n8_d8_s1_small,nn_brickwork,8,8,1,small,64,1.255820144927461e-07,1.255820144927461e-07,1.255820144927461e-07,0.999999999866193,0.999999999866193,0.999999999866193,14,14,14,0.0775982000050135,0.036303200002294034,0.05152630002703518,False,False,False,1.0,1.0,0.6640141140349408,1.0,similar
nn_brickwork_n8_d8_s1_medium,nn_brickwork,8,8,1,medium,16,1.856364764288695e-15,1.856364764288695e-15,1.856364764288695e-15,0.9999999999999973,0.9999999999999973,0.9999999999999973,16,16,16,0.06879130000015721,0.0643912999657914,0.09224599995650351,True,True,True,1.0,1.0,1.3409544514537841,1.0,similar
nn_brickwork_n8_d8_s1_medium,nn_brickwork,8,8,1,medium,32,1.856364764288695e-15,1.856364764288695e-15,1.856364764288695e-15,0.9999999999999973,0.9999999999999973,0.9999999999999973,16,16,16,0.07832710002548993,0.07928619999438524,0.08851500001037493,False,False,False,1.0,1.0,1.13006864778052,1.0,similar
nn_brickwork_n8_d8_s1_medium,nn_brickwork,8,8,1,medium,64,1.856364764288695e-15,1.856364764288695e-15,1.856364764288695e-15,0.9999999999999973,0.9999999999999973,0.9999999999999973,16,16,16,0.08091620000777766,0.057916600024327636,0.06996970000909641,False,False,False,1.0,1.0,0.8647180663744829,1.0,similar
nn_brickwork_n8_d8_s2_small,nn_brickwork,8,8,2,small,16,1.6789417242377278e-07,1.6789417242377278e-07,1.6789417242377278e-07,0.9999999998647886,0.9999999998647886,0.9999999998647886,14,14,14,0.09774300002027303,0.06777570000849664,0.1046415000455454,False,False,False,1.0,1.0,1.0705779444445285,1.0,similar
nn_brickwork_n8_d8_s2_small,nn_brickwork,8,8,2,small,32,1.6789417242377278e-07,1.6789417242377278e-07,1.6789417242377278e-07,0.9999999998647886,0.9999999998647886,0.9999999998647886,14,14,14,0.05111569998553023,0.04994759999681264,0.10102579998783767,False,False,False,1.0,1.0,1.9764142918210243,1.0,similar
nn_brickwork_n8_d8_s2_small,nn_brickwork,8,8,2,small,64,1.6789417242377278e-07,1.6789417242377278e-07,1.6789417242377278e-07,0.9999999998647886,0.9999999998647886,0.9999999998647886,14,14,14,0.03711829998064786,0.06444970000302419,0.07508959999540821,False,False,False,1.0,1.0,2.022980579244125,1.0,similar
nn_brickwork_n8_d8_s2_medium,nn_brickwork,8,8,2,medium,16,8.688920119118545e-16,8.688920119118545e-16,8.688920119118545e-16,0.9999999999999996,0.9999999999999996,0.9999999999999996,16,16,16,0.06998970004497096,0.08391590003157035,0.0774667999939993,True,True,True,0.8688920119118545,1.0,1.1068314329711948,0.8688920119118545,similar
nn_brickwork_n8_d8_s2_medium,nn_brickwork,8,8,2,medium,32,8.688920119118545e-16,8.688920119118545e-16,8.688920119118545e-16,0.9999999999999996,0.9999999999999996,0.9999999999999996,16,16,16,0.08269189996644855,0.09659770003054291,0.08636449999175966,False,False,False,0.8688920119118545,1.0,1.0444130565001075,0.8688920119118545,similar
nn_brickwork_n8_d8_s2_medium,nn_brickwork,8,8,2,medium,64,8.688920119118545e-16,8.688920119118545e-16,8.688920119118545e-16,0.9999999999999996,0.9999999999999996,0.9999999999999996,16,16,16,0.07792879996122792,0.06376250000903383,0.0760094000142999,False,False,False,0.8688920119118545,1.0,0.9753698254318944,0.8688920119118545,similar
nn_brickwork_n12_d4_s0_small,nn_brickwork,12,4,0,small,16,4.037675111867788e-08,4.037675111867788e-08,4.037675111867788e-08,0.999999999950755,0.999999999950755,0.999999999950755,8,8,8,0.05456879996927455,0.08135950000723824,0.07834319997346029,False,False,False,1.0,1.0,1.4356775303391704,1.0,similar
nn_brickwork_n12_d4_s0_small,nn_brickwork,12,4,0,small,32,4.037675111867788e-08,4.037675111867788e-08,4.037675111867788e-08,0.999999999950755,0.999999999950755,0.999999999950755,8,8,8,0.07073379994835705,0.04042580001987517,0.06783109996467829,False,False,False,1.0,1.0,0.9589630419149258,1.0,similar
nn_brickwork_n12_d4_s0_small,nn_brickwork,12,4,0,small,64,4.037675111867788e-08,4.037675111867788e-08,4.037675111867788e-08,0.999999999950755,0.999999999950755,0.999999999950755,8,8,8,0.052533800015226007,0.07776660000672564,0.06777490000240505,False,False,False,1.0,1.0,1.2901198843936985,1.0,similar
nn_brickwork_n12_d4_s0_medium,nn_brickwork,12,4,0,medium,16,1.0767125942281556e-15,1.0767125942281556e-15,1.0767125942281556e-15,1.0,1.0,1.0,8,8,8,0.060542199993506074,0.04916080000111833,0.06235019996529445,False,False,False,1.0,1.0,1.029863466672541,1.0,similar
nn_brickwork_n12_d4_s0_medium,nn_brickwork,12,4,0,medium,32,1.0767125942281556e-15,1.0767125942281556e-15,1.0767125942281556e-15,1.0,1.0,1.0,8,8,8,0.06282680004369467,0.07537320000119507,0.05348309996770695,False,False,False,1.0,1.0,0.8512784342113654,1.0,similar
nn_brickwork_n12_d4_s0_medium,nn_brickwork,12,4,0,medium,64,1.0767125942281556e-15,1.0767125942281556e-15,1.0767125942281556e-15,1.0,1.0,1.0,8,8,8,0.06644879997475073,0.06546260003233328,0.0873390999622643,False,False,False,1.0,1.0,1.3143818999809098,1.0,similar
nn_brickwork_n12_d4_s1_small,nn_brickwork,12,4,1,small,16,3.056426358892958e-08,3.056426358892958e-08,3.056426358892958e-08,0.999999999988477,0.999999999988477,0.999999999988477,8,8,8,0.06567000003997236,0.08746229996904731,0.061337499995715916,False,False,False,1.0,1.0,0.9340261909301154,1.0,similar
nn_brickwork_n12_d4_s1_small,nn_brickwork,12,4,1,small,32,3.056426358892958e-08,3.056426358892958e-08,3.056426358892958e-08,0.999999999988477,0.999999999988477,0.999999999988477,8,8,8,0.05758859997149557,0.0938249999890104,0.058402399998158216,False,False,False,1.0,1.0,1.0141312695058649,1.0,similar
nn_brickwork_n12_d4_s1_small,nn_brickwork,12,4,1,small,64,3.056426358892958e-08,3.056426358892958e-08,3.056426358892958e-08,0.999999999988477,0.999999999988477,0.999999999988477,8,8,8,0.07646710000699386,0.05415809998521581,0.06780449999496341,False,False,False,1.0,1.0,0.886714678453372,1.0,similar
nn_brickwork_n12_d4_s1_medium,nn_brickwork,12,4,1,medium,16,2.7461603231577573e-15,2.7461603231577573e-15,2.7461603231577573e-15,0.9999999999999891,0.9999999999999891,0.9999999999999891,8,8,8,0.09515449998434633,0.03821470000548288,0.07377120002638549,False,False,False,1.0,1.0,0.7752781007574149,1.0,similar
