case_id,family,n_qubits,depth,seed,angle_regime,chi_max,tdvp_sweeps,method,padding_dim,fidelity_to_reference,infidelity_to_reference,mean_abs_observable_error,max_abs_observable_error,rms_observable_error,wall_time_s,peak_bond_dim,mean_bond_dim,hit_chi_max,error_ratio_vs_unpadded,infidelity_ratio_vs_unpadded,fidelity_gain_vs_unpadded,time_ratio_vs_unpadded,peak_chi_ratio_vs_unpadded,classification
nn_brickwork_n12_d4_s0_medium,nn_brickwork,12,4,0,medium,64,1,hybrid_tdvp_unpadded,none,1.0,0.0,1.0767125942281556e-15,5.35682609381638e-15,1.603640508174864e-15,0.06546260003233328,8.0,6.181818181818182,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
nn_brickwork_n12_d4_s1_small,nn_brickwork,12,4,1,small,16,1,hybrid_tdvp_padded4,4,0.999999999988477,1.15230047725845e-11,3.056426358892958e-08,5.590543080595881e-07,1.050191406195869e-07,0.061337499995715916,8.0,5.818181818181818,False,1.0,1.0,0.0,0.7013021612445945,1.0,padding_neutral
nn_brickwork_n12_d4_s1_small,nn_brickwork,12,4,1,small,16,1,hybrid_tdvp_unpadded,none,0.999999999988477,1.15230047725845e-11,3.056426358892958e-08,5.590543080595881e-07,1.050191406195869e-07,0.08746229996904731,8.0,5.818181818181818,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
nn_brickwork_n12_d4_s1_small,nn_brickwork,12,4,1,small,32,1,hybrid_tdvp_padded4,4,0.999999999988477,1.15230047725845e-11,3.056426358892958e-08,5.590543080595881e-07,1.050191406195869e-07,0.058402399998158216,8.0,5.818181818181818,False,1.0,1.0,0.0,0.622460964614962,1.0,padding_neutral
nn_brickwork_n12_d4_s1_small,nn_brickwork,12,4,1,small,32,1,hybrid_tdvp_unpadded,none,0.999999999988477,1.15230047725845e-11,3.056426358892958e-08,5.590543080595881e-07,1.050191406195869e-07,0.0938249999890104,8.0,5.818181818181818,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
nn_brickwork_n12_d4_s1_small,nn_brickwork,12,4,1,small,64,1,hybrid_tdvp_padded4,4,0.999999999988477,1.15230047725845e-11,3.056426358892958e-08,5.590543080595881e-07,1.050191406195869e-07,0.06780449999496341,8.0,5.818181818181818,False,1.0,1.0,0.0,1.251973389270909,1.0,padding_neutral
nn_brickwork_n12_d4_s1_small,nn_brickwork,12,4,1,small,64,1,hybrid_tdvp_unpadded,none,0.999999999988477,1.15230047725845e-11,3.056426358892958e-08,5.590543080595881e-07,1.050191406195869e-07,0.05415809998521581,8.0,5.818181818181818,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
nn_brickwork_n12_d4_s1_medium,nn_brickwork,12,4,1,medium,16,1,hybrid_tdvp_padded4,4,0.9999999999999891,1.0880185641326534e-14,2.7461603231577573e-15,9.43689570931383e-15,3.939485665201662e-15,0.07377120002638549,8.0,6.181818181818182,False,1.0,1.0,0.0,1.9304403806859953,1.0,padding_neutral
nn_brickwork_n12_d4_s1_medium,nn_brickwork,12,4,1,medium,16,1,hybrid_tdvp_unpadded,none,0.9999999999999891,1.0880185641326534e-14,2.7461603231577573e-15,9.43689570931383e-15,3.939485665201662e-15,0.03821470000548288,8.0,6.181818181818182,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
nn_brickwork_n12_d4_s1_medium,nn_brickwork,12,4,1,medium,32,1,hybrid_tdvp_padded4,4,0.9999999999999891,1.0880185641326534e-14,2.7461603231577573e-15,9.43689570931383e-15,3.939485665201662e-15,0.06587580003542826,8.0,6.181818181818182,False,1.0,1.0,0.0,0.925851281600793,1.0,padding_neutral
nn_brickwork_n12_d4_s1_medium,nn_brickwork,12,4,1,medium,32,1,hybrid_tdvp_unpadded,none,0.9999999999999891,1.0880185641326534e-14,2.7461603231577573e-15,9.43689570931383e-15,3.939485665201662e-15,0.07115159998647869,8.0,6.181818181818182,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
nn_brickwork_n12_d4_s1_medium,nn_brickwork,12,4,1,medium,64,1,hybrid_tdvp_padded4,4,0.9999999999999891,1.0880185641326534e-14,2.7461603231577573e-15,9.43689570931383e-15,3.939485665201662e-15,0.09437480004271492,8.0,6.181818181818182,False,1.0,1.0,0.0,0.7024563511419858,1.0,padding_neutral
nn_brickwork_n12_d4_s1_medium,nn_brickwork,12,4,1,medium,64,1,hybrid_tdvp_unpadded,none,0.9999999999999891,1.0880185641326534e-14,2.7461603231577573e-15,9.43689570931383e-15,3.939485665201662e-15,0.13434970000525936,8.0,6.181818181818182,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
nn_brickwork_n12_d4_s2_small,nn_brickwork,12,4,2,small,16,1,hybrid_tdvp_padded4,4,0.999999999890059,1.0994094523653075e-10,3.755997115423191e-08,6.75959477166449e-07,1.3463425918650482e-07,0.054452600015792996,8.0,5.636363636363637,False,1.0,1.0,0.0,0.8986763928358259,1.0,padding_neutral
nn_brickwork_n12_d4_s2_small,nn_brickwork,12,4,2,small,16,1,hybrid_tdvp_unpadded,none,0.999999999890059,1.0994094523653075e-10,3.755997115423191e-08,6.75959477166449e-07,1.3463425918650482e-07,0.06059200002346188,8.0,5.636363636363637,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
nn_brickwork_n12_d4_s2_small,nn_brickwork,12,4,2,small,32,1,hybrid_tdvp_padded4,4,0.999999999890059,1.0994094523653075e-10,3.755997115423191e-08,6.75959477166449e-07,1.3463425918650482e-07,0.07298499997705221,8.0,5.636363636363637,False,1.0,1.0,0.0,1.0079492435923734,1.0,padding_neutral
nn_brickwork_n12_d4_s2_small,nn_brickwork,12,4,2,small,32,1,hybrid_tdvp_unpadded,none,0.999999999890059,1.0994094523653075e-10,3.755997115423191e-08,6.75959477166449e-07,1.3463425918650482e-07,0.07240940001793206,8.0,5.636363636363637,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
nn_brickwork_n12_d4_s2_small,nn_brickwork,12,4,2,small,64,1,hybrid_tdvp_padded4,4,0.999999999890059,1.0994094523653075e-10,3.755997115423191e-08,6.75959477166449e-07,1.3463425918650482e-07,0.05169610003940761,8.0,5.636363636363637,False,1.0,1.0,0.0,1.2656281371245788,1.0,padding_neutral
nn_brickwork_n12_d4_s2_small,nn_brickwork,12,4,2,small,64,1,hybrid_tdvp_unpadded,none,0.999999999890059,1.0994094523653075e-10,3.755997115423191e-08,6.75959477166449e-07,1.3463425918650482e-07,0.04084620001958683,8.0,5.636363636363637,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
nn_brickwork_n12_d4_s2_medium,nn_brickwork,12,4,2,medium,16,1,hybrid_tdvp_padded4,4,1.0,0.0,1.830759393910142e-15,7.882583474838611e-15,2.8948591240504904e-15,0.05552740005077794,8.0,6.181818181818182,False,1.0,1.0,0.0,0.9170382563080892,1.0,padding_neutral
nn_brickwork_n12_d4_s2_medium,nn_brickwork,12,4,2,medium,16,1,hybrid_tdvp_unpadded,none,1.0,0.0,1.830759393910142e-15,7.882583474838611e-15,2.8948591240504904e-15,0.060550800000783056,8.0,6.181818181818182,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
nn_brickwork_n12_d4_s2_medium,nn_brickwork,12,4,2,medium,32,1,hybrid_tdvp_padded4,4,1.0,0.0,1.830759393910142e-15,7.882583474838611e-15,2.8948591240504904e-15,0.04958509997231886,8.0,6.181818181818182,False,1.0,1.0,0.0,1.00485352211689,1.0,padding_neutral
nn_brickwork_n12_d4_s2_medium,nn_brickwork,12,4,2,medium,32,1,hybrid_tdvp_unpadded,none,1.0,0.0,1.830759393910142e-15,7.882583474838611e-15,2.8948591240504904e-15,0.049345600011292845,8.0,6.181818181818182,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
nn_brickwork_n12_d4_s2_medium,nn_brickwork,12,4,2,medium,64,1,hybrid_tdvp_padded4,4,1.0,0.0,1.830759393910142e-15,7.882583474838611e-15,2.8948591240504904e-15,0.056629099999554455,8.0,6.181818181818182,False,1.0,1.0,0.0,0.5937756890636535,1.0,padding_neutral
nn_brickwork_n12_d4_s2_medium,nn_brickwork,12,4,2,medium,64,1,hybrid_tdvp_unpadded,none,1.0,0.0,1.830759393910142e-15,7.882583474838611e-15,2.8948591240504904e-15,0.09537120000459254,8.0,6.181818181818182,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
nn_brickwork_n12_d8_s0_small,nn_brickwork,12,8,0,small,16,1,hybrid_tdvp_padded4,4,0.9999999820941682,1.790583181726646e-08,7.655892952208144e-07,5.549109460600832e-06,1.7162419952679419e-06,0.14411190000828356,16.0,9.636363636363637,True,1.0,1.0,0.0,0.9709611587682511,1.0,padding_neutral
nn_brickwork_n12_d8_s0_small,nn_brickwork,12,8,0,small,16,1,hybrid_tdvp_unpadded,none,0.9999999820941682,1.790583181726646e-08,7.655892952208144e-07,5.549109460600832e-06,1.7162419952679419e-06,0.14842189999762923,16.0,9.636363636363637,True,1.0,1.0,0.0,1.0,1.0,padding_baseline
nn_brickwork_n12_d8_s0_small,nn_brickwork,12,8,0,small,32,1,hybrid_tdvp_padded4,4,0.999999999912035,8.796496864249548e-11,6.540545394614139e-08,9.197621326506589e-07,1.666123850457352e-07,0.07685020001372322,31.0,12.818181818181818,False,1.0,1.0,0.0,0.4490476825826628,1.0,padding_neutral
nn_brickwork_n12_d8_s0_small,nn_brickwork,12,8,0,small,32,1,hybrid_tdvp_unpadded,none,0.999999999912035,8.796496864249548e-11,6.540545394614139e-08,9.197621326506589e-07,1.666123850457352e-07,0.17114039999432862,31.0,12.818181818181818,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
nn_brickwork_n12_d8_s0_small,nn_brickwork,12,8,0,small,64,1,hybrid_tdvp_padded4,4,0.999999999912035,8.796496864249548e-11,6.540545394614139e-08,9.197621326506589e-07,1.666123850457352e-07,0.15055479999864474,31.0,12.818181818181818,False,1.0,1.0,0.0,0.856583334137201,1.0,padding_neutral
nn_brickwork_n12_d8_s0_small,nn_brickwork,12,8,0,small,64,1,hybrid_tdvp_unpadded,none,0.999999999912035,8.796496864249548e-11,6.540545394614139e-08,9.197621326506589e-07,1.666123850457352e-07,0.17576200002804399,31.0,12.818181818181818,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
nn_brickwork_n12_d8_s0_medium,nn_brickwork,12,8,0,medium,16,1,hybrid_tdvp_padded4,4,0.9885542017702436,0.011445798229756443,0.002018622865725726,0.017633506252477227,0.0041241268854105935,0.19666380004491657,16.0,9.818181818181818,True,1.0,1.0,0.0,1.7745324420976432,1.0,padding_neutral
nn_brickwork_n12_d8_s0_medium,nn_brickwork,12,8,0,medium,16,1,hybrid_tdvp_unpadded,none,0.9885542017702436,0.011445798229756443,0.002018622865725726,0.017633506252477227,0.0041241268854105935,0.11082569998688996,16.0,9.818181818181818,True,1.0,1.0,0.0,1.0,1.0,padding_baseline
nn_brickwork_n12_d8_s0_medium,nn_brickwork,12,8,0,medium,32,1,hybrid_tdvp_padded4,4,0.9995880297190826,0.0004119702809174397,0.0003385567453612087,0.0022093218860964603,0.0006254766242805848,0.11876649997429922,32.0,14.181818181818182,True,1.0,1.0,0.0,0.5998486822658633,1.0,padding_neutral
nn_brickwork_n12_d8_s0_medium,nn_brickwork,12,8,0,medium,32,1,hybrid_tdvp_unpadded,none,0.9995880297190826,0.0004119702809174397,0.0003385567453612087,0.0022093218860964603,0.0006254766242805848,0.19799409998813644,32.0,14.181818181818182,True,1.0,1.0,0.0,1.0,1.0,padding_baseline
nn_brickwork_n12_d8_s0_medium,nn_brickwork,12,8,0,medium,64,1,hybrid_tdvp_padded4,4,1.0,0.0,3.470588978241966e-15,8.659739592076221e-15,3.973148399571484e-15,0.1538293000194244,64.0,17.09090909090909,True,1.0,1.0,0.0,0.9443886800659519,1.0,padding_neutral
nn_brickwork_n12_d8_s0_medium,nn_brickwork,12,8,0,medium,64,1,hybrid_tdvp_unpadded,none,1.0,0.0,3.470588978241966e-15,8.659739592076221e-15,3.973148399571484e-15,0.16288770001847297,64.0,17.09090909090909,True,1.0,1.0,0.0,1.0,1.0,padding_baseline
nn_brickwork_n12_d8_s1_small,nn_brickwork,12,8,1,small,16,1,hybrid_tdvp_padded4,4,0.9999999970184801,2.9815199198424125e-09,1.607411301997958e-07,1.6110700935267896e-06,3.990143076516637e-07,0.13517259998479858,16.0,9.727272727272727,True,1.0,1.0,0.0,1.152559166251436,1.0,padding_neutral
nn_brickwork_n12_d8_s1_small,nn_brickwork,12,8,1,small,16,1,hybrid_tdvp_unpadded,none,0.9999999970184801,2.9815199198424125e-09,1.607411301997958e-07,1.6110700935267896e-06,3.990143076516637e-07,0.11728039995068684,16.0,9.727272727272727,True,1.0,1.0,0.0,1.0,1.0,padding_baseline
nn_brickwork_n12_d8_s1_small,nn_brickwork,12,8,1,small,32,1,hybrid_tdvp_padded4,4,0.9999999998270885,1.7291146292564008e-10,7.294609608157683e-08,6.601986243491564e-07,1.3671825598917783e-07,0.1666795999626629,28.0,12.272727272727273,False,1.0,1.0,0.0,1.3551925179980497,1.0,padding_neutral
nn_brickwork_n12_d8_s1_small,nn_brickwork,12,8,1,small,32,1,hybrid_tdvp_unpadded,none,0.9999999998270885,1.7291146292564008e-10,7.294609608157683e-08,6.601986243491564e-07,1.3671825598917783e-07,0.12299330002861097,28.0,12.272727272727273,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
nn_brickwork_n12_d8_s1_small,nn_brickwork,12,8,1,small,64,1,hybrid_tdvp_padded4,4,0.9999999998270885,1.7291146292564008e-10,7.294609608157683e-08,6.601986243491564e-07,1.3671825598917783e-07,0.11525510001229122,28.0,12.272727272727273,False,1.0,1.0,0.0,1.540979551628038,1.0,padding_neutral
nn_brickwork_n12_d8_s1_small,nn_brickwork,12,8,1,small,64,1,hybrid_tdvp_unpadded,none,0.9999999998270885,1.7291146292564008e-10,7.294609608157683e-08,6.601986243491564e-07,1.3671825598917783e-07,0.07479340001009405,28.0,12.272727272727273,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
nn_brickwork_n12_d8_s1_medium,nn_brickwork,12,8,1,medium,16,1,hybrid_tdvp_padded4,4,0.9971930049696266,0.002806995030373405,0.00110566338806045,0.012366770977302502,0.002469132865998692,0.1368707000510767,16.0,9.818181818181818,True,1.0,1.0,0.0,0.8935471954781077,1.0,padding_neutral
nn_brickwork_n12_d8_s1_medium,nn_brickwork,12,8,1,medium,16,1,hybrid_tdvp_unpadded,none,0.9971930049696266,0.002806995030373405,0.00110566338806045,0.012366770977302502,0.002469132865998692,0.15317679999861866,16.0,9.818181818181818,True,1.0,1.0,0.0,1.0,1.0,padding_baseline
nn_brickwork_n12_d8_s1_medium,nn_brickwork,12,8,1,medium,32,1,hybrid_tdvp_padded4,4,0.9997960125299112,0.00020398747008876228,9.668897079387388e-05,0.0009266211214054576,0.00019547118148452455,0.1558843000093475,32.0,14.181818181818182,True,1.0,1.0,0.0,1.061087060093384,1.0,padding_neutral
nn_brickwork_n12_d8_s1_medium,nn_brickwork,12,8,1,medium,32,1,hybrid_tdvp_unpadded,none,0.9997960125299112,0.00020398747008876228,9.668897079387388e-05,0.0009266211214054576,0.00019547118148452455,0.14691000001039356,32.0,14.181818181818182,True,1.0,1.0,0.0,1.0,1.0,padding_baseline
nn_brickwork_n12_d8_s1_medium,nn_brickwork,12,8,1,medium,64,1,hybrid_tdvp_padded4,4,1.0,0.0,1.4644716284558289e-15,3.3861802251067274e-15,1.564864983924244e-15,0.198689499986358,64.0,17.09090909090909,True,1.0,1.0,0.0,1.2370398136162117,1.0,padding_neutral
nn_brickwork_n12_d8_s1_medium,nn_brickwork,12,8,1,medium,64,1,hybrid_tdvp_unpadded,none,1.0,0.0,1.4644716284558289e-15,3.3861802251067274e-15,1.564864983924244e-15,0.16061689995694906,64.0,17.09090909090909,True,1.0,1.0,0.0,1.0,1.0,padding_baseline
nn_brickwork_n12_d8_s2_small,nn_brickwork,12,8,2,small,16,1,hybrid_tdvp_padded4,4,0.9999999928681138,7.131886192723869e-09,1.7265332665127698e-07,2.7913759853663567e-06,4.5643189372075373e-07,0.16380570002365857,16.0,9.636363636363637,True,1.0,1.0,0.0,0.8623799068483631,1.0,padding_neutral
nn_brickwork_n12_d8_s2_small,nn_brickwork,12,8,2,small,16,1,hybrid_tdvp_unpadded,none,0.9999999928681138,7.131886192723869e-09,1.7265332665127698e-07,2.7913759853663567e-06,4.5643189372075373e-07,0.18994609999936074,16.0,9.636363636363637,True,1.0,1.0,0.0,1.0,1.0,padding_baseline
nn_brickwork_n12_d8_s2_small,nn_brickwork,12,8,2,small,32,1,hybrid_tdvp_padded4,4,0.9999999997795657,2.2043433745011498e-10,1.3166300327081998e-07,1.791021053305919e-06,3.4682650248195656e-07,0.1342970000114292,26.0,11.909090909090908,False,1.0,1.0,0.0,0.9785016277228948,1.0,padding_neutral
nn_brickwork_n12_d8_s2_small,nn_brickwork,12,8,2,small,32,1,hybrid_tdvp_unpadded,none,0.9999999997795657,2.2043433745011498e-10,1.3166300327081998e-07,1.791021053305919e-06,3.4682650248195656e-07,0.13724760001059622,26.0,11.909090909090908,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
nn_brickwork_n12_d8_s2_small,nn_brickwork,12,8,2,small,64,1,hybrid_tdvp_padded4,4,0.9999999997795657,2.2043433745011498e-10,1.3166300327081998e-07,1.791021053305919e-06,3.4682650248195656e-07,0.1655188999720849,26.0,11.909090909090908,False,1.0,1.0,0.0,1.0076260358742364,1.0,padding_neutral
nn_brickwork_n12_d8_s2_small,nn_brickwork,12,8,2,small,64,1,hybrid_tdvp_unpadded,none,0.9999999997795657,2.2043433745011498e-10,1.3166300327081998e-07,1.791021053305919e-06,3.4682650248195656e-07,0.16426620003767312,26.0,11.909090909090908,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
nn_brickwork_n12_d8_s2_medium,nn_brickwork,12,8,2,medium,16,1,hybrid_tdvp_padded4,4,0.9926465211397594,0.007353478860240625,0.0019163711847901578,0.01618013164142107,0.004104653305434991,0.12526190001517534,16.0,9.818181818181818,True,1.0,1.0,0.0,0.7654078306514728,1.0,padding_neutral
nn_brickwork_n12_d8_s2_medium,nn_brickwork,12,8,2,medium,16,1,hybrid_tdvp_unpadded,none,0.9926465211397594,0.007353478860240625,0.0019163711847901578,0.01618013164142107,0.004104653305434991,0.1636537999729626,16.0,9.818181818181818,True,1.0,1.0,0.0,1.0,1.0,padding_baseline
nn_brickwork_n12_d8_s2_medium,nn_brickwork,12,8,2,medium,32,1,hybrid_tdvp_padded4,4,0.9996423049351961,0.0003576950648038757,0.00039262986670349665,0.0036010531688238645,0.0008816384812093535,0.18502360000275075,32.0,14.181818181818182,True,1.0,1.0,0.0,0.8742774547010248,1.0,padding_neutral
nn_brickwork_n12_d8_s2_medium,nn_brickwork,12,8,2,medium,32,1,hybrid_tdvp_unpadded,none,0.9996423049351961,0.0003576950648038757,0.00039262986670349665,0.0036010531688238645,0.0008816384812093535,0.21163029997842386,32.0,14.181818181818182,True,1.0,1.0,0.0,1.0,1.0,padding_baseline
nn_brickwork_n12_d8_s2_medium,nn_brickwork,12,8,2,medium,64,1,hybrid_tdvp_padded4,4,0.9999999999999925,7.549516567451064e-15,2.176282880757737e-15,7.66053886991358e-15,2.6854390911358495e-15,0.11199449998093769,64.0,17.09090909090909,True,1.0,1.0,0.0,0.8209289997822429,1.0,padding_neutral
nn_brickwork_n12_d8_s2_medium,nn_brickwork,12,8,2,medium,64,1,hybrid_tdvp_unpadded,none,0.9999999999999925,7.549516567451064e-15,2.176282880757737e-15,7.66053886991358e-15,2.6854390911358495e-15,0.1364241000264883,64.0,17.09090909090909,True,1.0,1.0,0.0,1.0,1.0,padding_baseline
nn_brickwork_n16_d4_s0_small,nn_brickwork,16,4,0,small,16,1,hybrid_tdvp_padded4,4,0.9999999999453362,5.466382901886391e-11,1.8624740453023693e-08,3.10320815254464e-07,5.7194719027835e-08,0.08671880001202226,8.0,6.133333333333334,False,1.0,1.0,0.0,1.0231027152884993,1.0,padding_neutral
nn_brickwork_n16_d4_s0_small,nn_brickwork,16,4,0,small,16,1,hybrid_tdvp_unpadded,none,0.9999999999453362,5.466382901886391e-11,1.8624740453023693e-08,3.10320815254464e-07,5.7194719027835e-08,0.08476060000248253,8.0,6.133333333333334,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
nn_brickwork_n16_d4_s0_small,nn_brickwork,16,4,0,small,32,1,hybrid_tdvp_padded4,4,0.9999999999453362,5.466382901886391e-11,1.8624740453023693e-08,3.10320815254464e-07,5.7194719027835e-08,0.13623469998128712,8.0,6.133333333333334,False,1.0,1.0,0.0,1.5047189973050323,1.0,padding_neutral
nn_brickwork_n16_d4_s0_small,nn_brickwork,16,4,0,small,32,1,hybrid_tdvp_unpadded,none,0.9999999999453362,5.466382901886391e-11,1.8624740453023693e-08,3.10320815254464e-07,5.7194719027835e-08,0.09053829999174923,8.0,6.133333333333334,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
nn_brickwork_n16_d4_s0_small,nn_brickwork,16,4,0,small,64,1,hybrid_tdvp_padded4,4,0.9999999999453362,5.466382901886391e-11,1.8624740453023693e-08,3.10320815254464e-07,5.7194719027835e-08,0.08991009998135269,8.0,6.133333333333334,False,1.0,1.0,0.0,1.2891408881603452,1.0,padding_neutral
nn_brickwork_n16_d4_s0_small,nn_brickwork,16,4,0,small,64,1,hybrid_tdvp_unpadded,none,0.9999999999453362,5.466382901886391e-11,1.8624740453023693e-08,3.10320815254464e-07,5.7194719027835e-08,0.06974420003825799,8.0,6.133333333333334,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
nn_brickwork_n16_d4_s0_medium,nn_brickwork,16,4,0,medium,16,1,hybrid_tdvp_padded4,4,1.0,0.0,2.0643724360155933e-15,7.882583474838611e-15,3.1043533021995953e-15,0.08873919997131452,8.0,6.666666666666667,False,1.0,1.0,0.0,0.38939283296372434,1.0,padding_neutral
nn_brickwork_n16_d4_s0_medium,nn_brickwork,16,4,0,medium,16,1,hybrid_tdvp_unpadded,none,1.0,0.0,2.0643724360155933e-15,7.882583474838611e-15,3.1043533021995953e-15,0.22789119998924434,8.0,6.666666666666667,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
nn_brickwork_n16_d4_s0_medium,nn_brickwork,16,4,0,medium,32,1,hybrid_tdvp_padded4,4,1.0,0.0,2.0643724360155933e-15,7.882583474838611e-15,3.1043533021995953e-15,0.15732769999885932,8.0,6.666666666666667,False,1.0,1.0,0.0,2.522053261355299,1.0,padding_neutral
nn_brickwork_n16_d4_s0_medium,nn_brickwork,16,4,0,medium,32,1,hybrid_tdvp_unpadded,none,1.0,0.0,2.0643724360155933e-15,7.882583474838611e-15,3.1043533021995953e-15,0.062380799965467304,8.0,6.666666666666667,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
nn_brickwork_n16_d4_s0_medium,nn_brickwork,16,4,0,medium,64,1,hybrid_tdvp_padded4,4,1.0,0.0,2.0643724360155933e-15,7.882583474838611e-15,3.1043533021995953e-15,0.0804325999924913,8.0,6.666666666666667,False,1.0,1.0,0.0,0.7512670154711286,1.0,padding_neutral
nn_brickwork_n16_d4_s0_medium,nn_brickwork,16,4,0,medium,64,1,hybrid_tdvp_unpadded,none,1.0,0.0,2.0643724360155933e-15,7.882583474838611e-15,3.1043533021995953e-15,0.10706260002916679,8.0,6.666666666666667,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
nn_brickwork_n16_d4_s1_small,nn_brickwork,16,4,1,small,16,1,hybrid_tdvp_padded4,4,0.9999999999193601,8.063993917062362e-11,2.8303114568023254e-08,3.295056898210483e-07,7.847191220492443e-08,0.047280400001909584,8.0,6.0,False,1.0,1.0,0.0,0.8370997786736788,1.0,padding_neutral
nn_brickwork_n16_d4_s1_small,nn_brickwork,16,4,1,small,16,1,hybrid_tdvp_unpadded,none,0.9999999999193601,8.063993917062362e-11,2.8303114568023254e-08,3.295056898210483e-07,7.847191220492443e-08,0.05648119997931644,8.0,6.0,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
nn_brickwork_n16_d4_s1_small,nn_brickwork,16,4,1,small,32,1,hybrid_tdvp_padded4,4,0.9999999999193601,8.063993917062362e-11,2.8303114568023254e-08,3.295056898210483e-07,7.847191220492443e-08,0.05150489998050034,8.0,6.0,False,1.0,1.0,0.0,0.5639039458825622,1.0,padding_neutral
nn_brickwork_n16_d4_s1_small,nn_brickwork,16,4,1,small,32,1,hybrid_tdvp_unpadded,none,0.9999999999193601,8.063993917062362e-11,2.8303114568023254e-08,3.295056898210483e-07,7.847191220492443e-08,0.0913363000145182,8.0,6.0,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
nn_brickwork_n16_d4_s1_small,nn_brickwork,16,4,1,small,64,1,hybrid_tdvp_padded4,4,0.9999999999193601,8.063993917062362e-11,2.8303114568023254e-08,3.295056898210483e-07,7.847191220492443e-08,0.0708407000056468,8.0,6.0,False,1.0,1.0,0.0,0.7616124868972045,1.0,padding_neutral
nn_brickwork_n16_d4_s1_small,nn_brickwork,16,4,1,small,64,1,hybrid_tdvp_unpadded,none,0.9999999999193601,8.063993917062362e-11,2.8303114568023254e-08,3.295056898210483e-07,7.847191220492443e-08,0.09301409998442978,8.0,6.0,False,1.0,1.0,0.0,1.0,1.0,padding_baseline
nn_brickwork_n16_d4_s1_medium,nn_brickwork,16,4,1,medium,16,1,hybrid_tdvp_padded4,4,1.0,0.0,1.6976808193692452e-15,7.327471962526033e-15,2.5731996232859928e-15,0.040807100012898445,8.0,6.666666666666667,False,1.0,1.0,0.0,0.6906542648788955,1.0,padding_neutral
