experiment,method,gate_type,theta,q0,q1,chi_max,tdvp_substeps,sequence,gate_count,infidelity_median,infidelity_min,infidelity_max,n_seeds
A0,hybrid_tdvp,ryy,0.0,2,9,16,1,,1,0.0,0.0,0.0,1
A0,hybrid_tdvp,ryy,0.0,2,9,32,1,,1,0.0,0.0,0.0,1
A0,hybrid_tdvp,ryy,0.0,2,9,64,1,,1,0.0,0.0,0.0,1
A0,hybrid_tdvp,ryy,0.0,2,9,8,1,,1,0.0,0.0,0.0,1
A0,hybrid_tdvp,rzz,0.0,2,9,16,1,,1,0.0,0.0,0.0,1
A0,hybrid_tdvp,rzz,0.0,2,9,32,1,,1,0.0,0.0,0.0,1
A0,hybrid_tdvp,rzz,0.0,2,9,64,1,,1,0.0,0.0,0.0,1
A0,hybrid_tdvp,rzz,0.0,2,9,8,1,,1,0.0,0.0,0.0,1
A0,mpo_zipup,rxx,0.0,2,9,16,,,1,0.0,0.0,0.0,1
A0,mpo_zipup,rxx,0.0,2,9,32,,,1,0.0,0.0,0.0,1
A0,mpo_zipup,rxx,0.0,2,9,64,,,1,0.0,0.0,0.0,1
